GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
322.0,,110.0,8.31,0.0,Fall 2017,ncsu,3
324.0,,110.0,8.4,2.0,Fall 2017,ncsu,3
313.0,,103.0,8.64,3.0,Fall 2017,ncsu,3
325.0,,112.0,8.25,9.0,Fall 2017,ncsu,3
318.0,,104.0,8.56,25.0,Fall 2017,ncsu,3
321.0,,106.0,8.6,30.0,Fall 2017,ncsu,3
327.0,,114.0,8.78,2.0,Fall 2017,ncsu,3
315.0,,101.0,61.71,30.0,Fall 2017,ncsu,3
316.0,,106.0,8.51,7.0,Fall 2017,ncsu,3
319.0,,106.0,8.72,7.0,Fall 2017,ncsu,3
316.0,,100.0,65.28,7.0,Fall 2017,ncsu,3
312.0,,108.0,8.99,0.0,Fall 2017,ncsu,3
332.0,,107.0,7.02,32.0,Fall 2017,ncsu,3
319.0,,94.0,8.12,19.0,Fall 2017,ncsu,3
307.0,,105.0,71.0,18.0,Fall 2017,ncsu,3
322.0,,110.0,72.0,20.0,Fall 2017,ncsu,3
312.0,,91.0,59.5,24.0,Fall 2017,ncsu,3
314.0,,102.0,74.0,46.0,Fall 2017,ncsu,3
314.0,,106.0,7.82,31.0,Fall 2017,ncsu,3
321.0,,112.0,7.56,30.0,Fall 2017,ncsu,3
314.0,,96.0,8.97,19.0,Fall 2017,ncsu,3
316.0,,110.0,81.4,8.0,Fall 2017,ncsu,3
318.0,,98.0,8.47,18.0,Fall 2017,ncsu,3
329.0,,109.0,9.05,2.0,Fall 2017,ncsu,3
340.0,,110.0,6.82,45.0,Fall 2017,ncsu,3
