GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
318.0,,108.0,9.07,21.0,Fall 2019,usc,2
320.0,,107.0,9.13,12.0,Fall 2019,usc,2
316.0,,100.0,9.06,0.0,Fall 2019,usc,2
309.0,,96.0,77.4,0.0,Fall 2019,usc,2
318.0,,105.0,87.65,5.0,Fall 2019,usc,2
319.0,,106.0,8.89,29.0,Fall 2019,usc,2
330.0,,117.0,8.75,18.0,Fall 2019,usc,2
306.0,,105.0,8.93,15.0,Fall 2019,usc,2
330.0,,117.0,8.88,40.0,Fall 2019,usc,2
321.0,,106.0,9.13,29.0,Fall 2019,usc,2
315.0,,103.0,9.52,32.0,Fall 2019,usc,2
323.0,,111.0,8.9,3.0,Fall 2018,usc,2
326.0,,105.0,72.0,20.0,Fall 2019,usc,2
327.0,,102.0,8.86,0.0,Fall 2018,usc,2
334.0,,111.0,9.08,7.0,Fall 2019,usc,2
326.0,,111.0,9.32,6.0,Fall 2019,usc,2
314.0,7.5,,87.0,12.0,Fall 2019,usc,2
318.0,,106.0,9.4,0.0,Fall 2019,usc,2
330.0,,118.0,9.25,10.0,Fall 2019,usc,2
322.0,,110.0,9.1,3.0,Fall 2019,usc,2
324.0,,116.0,9.45,0.0,Fall 2019,usc,2
330.0,,105.0,9.37,3.0,Fall 2019,usc,2
324.0,,116.0,9.19,35.0,Fall 2019,usc,2
327.0,,0.0,9.36,0.0,Fall 2019,usc,2
311.0,,101.0,9.5,0.0,Fall 2019,usc,2
323.0,,112.0,9.17,4.0,Fall 2019,usc,2
318.0,,109.0,9.7,2.0,Fall 2019,usc,2
333.0,,114.0,9.55,0.0,Fall 2019,usc,2
325.0,,113.0,9.29,14.0,Fall 2019,usc,2
331.0,,112.0,9.04,2.0,Fall 2019,usc,2
319.0,,104.0,9.8,14.0,Fall 2019,usc,2
332.0,,115.0,9.82,0.0,Fall 2019,usc,2
314.0,,107.0,9.3,20.0,Fall 2019,usc,2
316.0,,105.0,9.78,39.0,Fall 2019,usc,2
330.0,,113.0,9.98,2.0,Fall 2019,usc,2
325.0,,114.0,9.37,9.0,Fall 2019,usc,2
322.0,,111.0,9.56,30.0,Fall 2019,usc,2
325.0,,110.0,93.0,1.0,Fall 2022,usc,2
323.0,,104.0,9.175,35.0,Fall 2019,usc,2
315.0,,95.0,9.16,0.0,Fall 2019,usc,2
319.0,,101.0,81.12,14.0,Spring 2019,usc,2
306.0,,0.0,8.95,3.0,Spring 2019,usc,2
315.0,,112.0,8.6,36.0,Spring 2019,usc,2
318.0,,109.0,80.0,16.0,Spring 2019,usc,2
309.0,,107.0,9.3,2.0,Fall 2018,usc,2
317.0,,100.0,80.73,19.0,Fall 2018,usc,2
313.0,,110.0,8.8,15.0,Spring 2019,usc,2
333.0,,118.0,8.84,6.0,Fall 2018,usc,2
325.0,,117.0,8.93,0.0,Fall 2019,usc,2
310.0,,111.0,8.9,0.0,Fall 2018,usc,2
313.0,,102.0,9.05,27.0,Spring 2019,usc,2
312.0,,113.0,8.8,21.0,Fall 2018,usc,2
319.0,8.0,,81.0,4.0,Fall 2018,usc,2
323.0,,108.0,8.82,15.0,Fall 2018,usc,2
321.0,,115.0,9.57,24.0,Fall 2018,usc,2
312.0,,108.0,9.43,2.0,Spring 2019,usc,2
326.0,,108.0,8.98,26.0,Fall 2018,usc,2
330.0,,117.0,9.79,7.0,Fall 2018,usc,2
310.0,,104.0,9.56,30.0,Spring 2019,usc,2
319.0,,104.0,8.25,18.0,Fall 2018,usc,2
321.0,,117.0,89.75,2.0,Fall 2018,usc,2
319.0,,107.0,9.0,24.0,Fall 2020,usc,2
319.0,,115.0,3.57,0.0,Spring 2019,usc,2
325.0,,110.0,8.76,2.0,Fall 2018,usc,2
315.0,,92.0,85.0,4.0,Fall 2018,usc,2
322.0,,115.0,8.9,0.0,Fall 2018,usc,2
321.0,,112.0,9.12,0.0,Spring 2018,usc,2
315.0,,108.0,9.6,2.0,Fall 2018,usc,2
314.0,,89.0,7.8,0.0,Fall 2018,usc,2
327.0,,108.0,87.96,12.0,Fall 2018,usc,2
310.0,,111.0,9.33,0.0,Fall 2018,usc,2
321.0,,109.0,9.1,1.0,Fall 2018,usc,2
313.0,,98.0,9.04,6.0,Fall 2018,usc,2
317.0,,105.0,9.7,0.0,Fall 2018,usc,2
312.0,,110.0,9.09,16.0,Fall 2018,usc,2
320.0,,97.0,8.31,15.0,Fall 2018,usc,2
317.0,,104.0,76.81,3.0,Fall 2018,usc,2
318.0,0.0,,78.9,13.0,Spring 2019,usc,2
325.0,,111.0,8.6,26.0,Fall 2018,usc,2
318.0,8.0,,9.51,0.0,Fall 2018,usc,2
318.0,,105.0,80.99,0.0,Fall 2018,usc,2
312.0,,110.0,8.91,11.0,Fall 2019,usc,2
329.0,,115.0,8.9,0.0,Fall 2018,usc,2
,,97.0,83.0,21.0,Fall 2018,usc,2
318.0,,115.0,9.72,2.0,Fall 2018,usc,2
320.0,,0.0,79.9,25.0,Fall 2018,usc,2
320.0,,116.0,8.7,1.0,Fall 2018,usc,2
338.0,,0.0,8.64,15.0,Fall 2018,usc,2
310.0,,0.0,9.5,0.0,Fall 2018,usc,2
321.0,,0.0,74.49,14.0,Fall 2018,usc,2
315.0,,0.0,9.2,18.0,Fall 2018,usc,2
329.0,,0.0,87.0,66.0,Fall 2018,usc,2
318.0,,108.0,8.65,27.0,Spring 2019,usc,2
323.0,,115.0,8.89,18.0,Fall 2018,usc,2
310.0,,97.0,8.78,41.0,Fall 2018,usc,2
312.0,7.5,,84.2,30.0,Spring 2019,usc,2
329.0,,116.0,9.1,10.0,Fall 2018,usc,2
323.0,,110.0,9.098,1.0,Fall 2018,usc,2
321.0,,96.0,8.8,15.0,Fall 2018,usc,2
316.0,,95.0,79.0,27.0,Fall 2018,usc,2
319.0,,117.0,8.74,0.0,Fall 2018,usc,2
315.0,,0.0,9.43,29.0,Spring 2019,usc,2
314.0,,108.0,79.0,20.0,Fall 2018,usc,2
340.0,,120.0,99.0,2.0,Fall 2018,usc,2
327.0,,117.0,8.84,0.0,Fall 2018,usc,2
320.0,,117.0,78.0,0.0,Fall 2018,usc,2
315.0,,93.0,8.75,27.0,Fall 2017,usc,2
322.0,,109.0,78.0,7.0,Fall 2018,usc,2
317.0,,107.0,8.71,40.0,Fall 2018,usc,2
314.0,,104.0,8.81,24.0,Fall 2018,usc,2
318.0,,0.0,77.0,24.0,Fall 2018,usc,2
318.0,,116.0,77.5,18.0,Fall 2018,usc,2
326.0,,109.0,76.0,0.0,Fall 2018,usc,2
312.0,,97.0,8.62,0.0,Fall 2018,usc,2
321.0,,113.0,8.84,2.0,Fall 2018,usc,2
316.0,,112.0,80.3,11.0,Fall 2018,usc,2
325.0,,118.0,8.9,12.0,Fall 2018,usc,2
331.0,,0.0,9.23,4.0,Fall 2018,usc,2
327.0,,116.0,9.2,6.0,Fall 2018,usc,2
334.0,,115.0,8.91,8.0,Fall 2018,usc,2
322.0,,0.0,9.28,0.0,Fall 2018,usc,2
320.0,,95.0,80.0,84.0,Fall 2018,usc,2
317.0,,107.0,8.98,60.0,Fall 2018,usc,2
303.0,,101.0,9.06,0.0,Fall 2018,usc,2
303.0,7.0,,82.0,23.0,Spring 2019,usc,2
313.0,,103.0,85.96,48.0,Fall 2018,usc,2
295.0,7.0,,86.0,8.0,Fall 2020,usc,2
302.0,7.5,,9.11,12.0,Fall 2019,usc,2
307.0,,95.0,8.96,30.0,Fall 2018,usc,2
,,106.0,9.05,24.0,Fall 2018,usc,2
319.0,,110.0,9.7,1.0,Fall 2018,usc,2
302.0,,94.0,9.4,10.0,Fall 2018,usc,2
310.0,,98.0,8.88,16.0,Fall 2018,usc,2
311.0,,98.0,8.98,13.0,Fall 2018,usc,2
334.0,,115.0,8.78,6.0,Fall 2018,usc,2
317.0,,110.0,81.66,2.0,Fall 2018,usc,2
319.0,,117.0,9.99,3.0,Fall 2018,usc,2
324.0,,108.0,9.34,6.0,Fall 2018,usc,2
326.0,,0.0,9.07,0.0,Fall 2018,usc,2
322.0,,108.0,89.6,24.0,Fall 2018,usc,2
321.0,,118.0,8.93,16.0,Fall 2018,usc,2
335.0,,0.0,9.72,3.0,Fall 2018,usc,2
320.0,,108.0,8.9,17.0,Fall 2018,usc,2
323.0,,107.0,8.75,40.0,Fall 2018,usc,2
321.0,,105.0,80.0,39.0,Fall 2018,usc,2
322.0,,116.0,8.76,20.0,Fall 2018,usc,2
313.0,,105.0,9.33,2.0,Fall 2018,usc,2
322.0,,113.0,90.1,9.0,Fall 2018,usc,2
315.0,,107.0,86.28,29.0,Fall 2018,usc,2
320.0,,103.0,9.04,12.0,Fall 2018,usc,2
322.0,,111.0,8.96,18.0,Fall 2018,usc,2
312.0,,103.0,9.23,0.0,Fall 2018,usc,2
336.0,,118.0,9.497,2.0,Fall 2018,usc,2
321.0,,110.0,9.1,4.0,Fall 2018,usc,2
321.0,,110.0,82.1,7.0,Fall 2018,usc,2
330.0,,118.0,8.89,7.0,Fall 2018,usc,2
317.0,,107.0,9.68,28.0,Fall 2018,usc,2
324.0,,114.0,9.4,13.0,Fall 2018,usc,2
314.0,,110.0,9.14,2.0,Fall 2018,usc,2
315.0,,114.0,82.75,21.0,Fall 2018,usc,2
321.0,,109.0,81.0,6.0,Fall 2018,usc,2
330.0,,0.0,9.82,34.0,Fall 2018,usc,2
329.0,,0.0,8.85,6.0,Fall 2018,usc,2
319.0,,0.0,8.85,8.0,Fall 2018,usc,2
326.0,,114.0,8.86,16.0,Fall 2018,usc,2
324.0,,114.0,8.88,28.0,Fall 2018,usc,2
315.0,,96.0,8.9,28.0,Fall 2018,usc,2
314.0,,0.0,8.88,24.0,Fall 2018,usc,2
330.0,,117.0,8.95,9.0,Fall 2018,usc,2
321.0,,113.0,9.14,4.0,Fall 2018,usc,2
319.0,,102.0,80.0,30.0,Fall 2018,usc,2
319.0,,107.0,9.04,26.0,Fall 2018,usc,2
305.0,,90.0,9.12,13.0,Fall 2017,usc,2
327.0,,116.0,9.26,-1.0,Fall 2018,usc,2
320.0,,0.0,9.33,2.0,Fall 2018,usc,2
325.0,,0.0,9.3,0.0,Fall 2018,usc,2
330.0,,118.0,83.71,6.0,Fall 2018,usc,2
310.0,,93.0,91.6,8.0,Fall 2018,usc,2
307.0,7.0,,9.04,22.0,Fall 2018,usc,2
323.0,,115.0,9.23,5.0,Fall 2018,usc,2
315.0,,109.0,8.97,2.0,Fall 2018,usc,2
327.0,,113.0,8.96,3.0,Fall 2018,usc,2
317.0,,116.0,8.99,0.0,Fall 2018,usc,2
