GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
321.0,,117.0,89.75,2.0,Fall 2018,utd,2
318.0,,116.0,77.5,18.0,Fall 2018,utd,2
311.0,,106.0,9.414,0.0,Fall 2018,utd,2
317.0,,109.0,8.52,25.0,Fall 2018,utd,2
310.0,,0.0,8.78,4.0,Fall 2018,utd,2
307.0,7.0,,9.1,0.0,Fall 2018,utd,2
307.0,6.5,,9.2,21.0,Fall 2018,utd,2
323.0,,110.0,8.9,25.0,Fall 2018,utd,2
320.0,,0.0,7.85,19.0,Fall 2018,utd,2
308.0,,108.0,8.23,30.0,Fall 2018,utd,2
315.0,,98.0,69.6,27.0,Fall 2018,utd,2
326.0,,100.0,7.66,16.0,Fall 2017,utd,2
308.0,7.5,,82.9,11.0,Fall 2018,utd,2
309.0,,105.0,8.4,1.0,Fall 2018,utd,2
320.0,,101.0,7.57,0.0,Fall 2018,utd,2
309.0,,100.0,81.0,0.0,Fall 2019,utd,2
312.0,,86.0,8.87,3.0,Fall 2018,utd,2
309.0,7.5,,8.56,48.0,Fall 2018,utd,2
316.0,,107.0,8.1,60.0,Fall 2018,utd,2
305.0,,89.0,7.8,60.0,Fall 2018,utd,2
322.0,,110.0,74.8,0.0,Fall 2018,utd,2
306.0,,106.0,8.8,0.0,Fall 2018,utd,2
317.0,,99.0,8.24,30.0,Fall 2018,utd,2
311.0,,100.0,88.0,20.0,Fall 2018,utd,2
325.0,,0.0,71.8,27.0,Fall 2018,utd,2
312.0,,90.0,78.0,0.0,Fall 2018,utd,2
320.0,,106.0,8.46,2.0,Fall 2018,utd,2
315.0,,95.0,69.77,6.0,Fall 2018,utd,2
310.0,0.0,,9.11,3.0,Fall 2018,utd,2
309.0,,94.0,8.7,0.0,Fall 2018,utd,2
315.0,,97.0,8.52,13.0,Fall 2018,utd,2
314.0,,103.0,80.0,21.0,Fall 2018,utd,2
313.0,,91.0,81.11,28.0,Fall 2018,utd,2
328.0,,113.0,9.25,4.0,Fall 2018,utd,2
314.0,,0.0,80.6,0.0,Fall 2018,utd,2
320.0,,98.0,7.61,30.0,Fall 2018,utd,2
318.0,,0.0,8.4,24.0,Fall 2018,utd,2
333.0,,114.0,7.17,20.0,Fall 2018,utd,2
330.0,,117.0,8.45,3.0,Fall 2018,utd,2
320.0,,105.0,9.44,38.0,Fall 2018,utd,2
309.0,,105.0,8.2,60.0,Fall 2018,utd,2
315.0,,91.0,7.24,24.0,Fall 2018,utd,2
315.0,,104.0,71.0,15.0,Fall 2018,utd,2
304.0,,110.0,8.9,45.0,Fall 2018,utd,2
311.0,,101.0,8.2,3.0,Fall 2018,utd,2
306.0,6.5,,7.26,0.0,Fall 2018,utd,2
320.0,,115.0,8.72,6.0,Fall 2018,utd,2
325.0,,114.0,6.65,33.0,Fall 2018,utd,2
312.0,,0.0,85.5,3.0,Fall 2018,utd,2
309.0,,98.0,8.818,13.0,Fall 2018,utd,2
319.0,,112.0,8.54,4.0,Fall 2018,utd,2
309.0,,94.0,8.05,19.0,Fall 2018,utd,2
314.0,,111.0,8.4,7.0,Fall 2018,utd,2
313.0,,100.0,8.54,13.0,Fall 2018,utd,2
313.0,,0.0,75.73,26.0,Fall 2018,utd,2
318.0,,91.0,7.73,28.0,Fall 2018,utd,2
310.0,,111.0,79.0,2.0,Fall 2018,utd,2
313.0,8.0,,8.4,12.0,Fall 2018,utd,2
308.0,,99.0,7.28,26.0,Fall 2018,utd,2
316.0,,99.0,7.55,36.0,Fall 2018,utd,2
308.0,,101.0,8.46,28.0,Fall 2018,utd,2
314.0,,110.0,9.14,2.0,Fall 2018,utd,2
301.0,,108.0,9.1,18.0,Fall 2018,utd,2
310.0,,90.0,73.0,48.0,Fall 2018,utd,2
307.0,,101.0,8.1,34.0,Fall 2018,utd,2
305.0,,3.0,7.65,12.0,Fall 2018,utd,2
308.0,,0.0,78.0,14.0,Fall 2018,utd,2
307.0,,92.0,9.6,19.0,Fall 2018,utd,2
311.0,8.0,,8.34,43.0,Fall 2018,utd,2
307.0,,89.0,8.14,13.0,Fall 2018,utd,2
329.0,,114.0,8.47,19.0,Fall 2021,utd,2
316.0,,108.0,7.37,27.0,Fall 2018,utd,2
315.0,,98.0,8.15,26.0,Fall 2018,utd,2
322.0,,118.0,75.0,0.0,Fall 2018,utd,2
306.0,7.5,,77.86,18.0,Fall 2018,utd,2
314.0,,100.0,73.0,16.0,Fall 2018,utd,2
319.0,,102.0,80.0,30.0,Fall 2018,utd,2
,,106.0,9.05,24.0,Fall 2018,utd,2
319.0,,107.0,9.04,26.0,Fall 2018,utd,2
306.0,,96.0,8.87,21.0,Fall 2018,utd,2
317.0,,99.0,86.2,38.0,Fall 2018,utd,2
318.0,,113.0,7.7,10.0,Fall 2018,utd,2
308.0,,88.0,7.85,2.0,Fall 2018,utd,2
302.0,,81.0,8.79,18.0,Fall 2018,utd,2
324.0,,116.0,9.0,2.0,Fall 2018,utd,2
311.0,,94.0,8.0,0.0,Fall 2018,utd,2
308.0,0.0,,8.06,0.0,Fall 2018,utd,2
321.0,,114.0,7.7,0.0,Fall 2018,utd,2
310.0,,93.0,91.6,8.0,Fall 2018,utd,2
316.0,,108.0,8.42,16.0,Fall 2018,utd,2
307.0,7.0,,9.04,22.0,Fall 2018,utd,2
312.0,,110.0,75.1,27.0,Fall 2018,utd,2
328.0,,106.0,9.17,6.0,Fall 2018,utd,2
318.0,,102.0,75.5,8.0,Fall 2018,utd,2
,7.0,,7.9,1.0,Fall 2018,utd,2
310.0,,0.0,8.8,0.0,Fall 2018,utd,2
312.0,,107.0,8.55,30.0,Fall 2018,utd,2
311.0,,108.0,80.0,60.0,Fall 2018,utd,2
304.0,,91.0,8.93,25.0,Fall 2018,utd,2
316.0,,106.0,8.81,16.0,Fall 2018,utd,2
306.0,,98.0,8.33,46.0,Fall 2018,utd,2
308.0,,95.0,7.6,50.0,Fall 2018,utd,2
312.0,,104.0,7.85,12.0,Fall 2018,utd,2
310.0,,112.0,8.5,25.0,Fall 2018,utd,2
315.0,,106.0,8.5,0.0,Fall 2018,utd,2
310.0,,94.0,77.0,9.0,Fall 2018,utd,2
328.0,,111.0,6.13,18.0,Fall 2018,utd,2
312.0,,99.0,8.25,13.0,Fall 2018,utd,2
309.0,,92.0,8.05,0.0,Fall 2018,utd,2
312.0,,85.0,86.0,30.0,Fall 2018,utd,2
315.0,7.5,,8.33,42.0,Fall 2018,utd,2
324.0,,109.0,7.84,52.0,Fall 2018,utd,2
313.0,,93.0,6.46,28.0,Fall 2017,utd,2
304.0,,98.0,8.57,5.0,Fall 2018,utd,2
315.0,,106.0,71.0,1.0,Fall 2018,utd,2
326.0,,110.0,8.35,24.0,Fall 2019,utd,2
309.0,,99.0,73.7,3.0,Fall 2018,utd,2
318.0,,107.0,7.68,30.0,Fall 2018,utd,2
316.0,,101.0,9.74,24.0,Fall 2018,utd,2
314.0,,108.0,71.07,0.0,Fall 2017,utd,2
319.0,,94.0,8.37,0.0,Fall 2018,utd,2
312.0,7.0,,8.43,6.0,Fall 2018,utd,2
306.0,,85.0,8.71,52.0,Fall 2020,utd,2
