GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
314.0,,110.0,8.1,0.0,Fall 2017,ncsu,3
316.0,,89.0,74.95,19.0,Fall 2017,ncsu,3
307.0,7.0,,9.673,0.0,Fall 2017,ncsu,3
333.0,,112.0,74.8,29.0,Fall 2017,ncsu,3
311.0,,105.0,7.02,0.0,Fall 2017,ncsu,3
322.0,,109.0,69.0,16.0,Fall 2017,ncsu,3
315.0,,114.0,63.0,37.0,Fall 2017,ncsu,3
315.0,,108.0,71.0,21.0,Fall 2017,ncsu,3
310.0,,109.0,66.0,21.0,Fall 2017,ncsu,3
327.0,,106.0,8.45,30.0,Fall 2017,ncsu,3
322.0,,99.0,84.0,18.0,Fall 2017,ncsu,3
313.0,,97.0,74.0,24.0,Fall 2017,ncsu,3
322.0,,112.0,8.02,24.0,Fall 2017,ncsu,3
319.0,,105.0,7.51,40.0,Fall 2017,ncsu,3
314.0,,113.0,8.02,24.0,Fall 2017,ncsu,3
322.0,,109.0,88.6,36.0,Fall 2017,ncsu,3
323.0,,112.0,64.0,40.0,Fall 2017,ncsu,3
318.0,,108.0,7.52,26.0,Fall 2017,ncsu,3
309.0,,91.0,78.43,1.0,Fall 2017,ncsu,3
322.0,,112.0,78.0,36.0,Fall 2017,ncsu,3
319.0,,108.0,8.48,25.0,Fall 2017,ncsu,3
323.0,,109.0,8.43,16.0,Fall 2017,ncsu,3
323.0,,108.0,7.6,32.0,Fall 2017,ncsu,3
331.0,,114.0,6.87,19.0,Fall 2017,ncsu,3
317.0,,109.0,6.68,33.0,Fall 2017,ncsu,3
318.0,,103.0,7.9,7.0,Fall 2017,ncsu,3
312.0,,98.0,8.74,14.0,Fall 2017,ncsu,3
314.0,,103.0,8.97,20.0,Fall 2017,ncsu,3
319.0,,111.0,7.89,35.0,Fall 2017,ncsu,3
322.0,,112.0,8.14,0.0,Fall 2017,ncsu,3
313.0,,102.0,82.0,36.0,Fall 2017,ncsu,3
320.0,,104.0,8.0,0.0,Fall 2017,ncsu,3
312.0,,100.0,73.0,0.0,Fall 2017,ncsu,3
321.0,,111.0,73.62,23.0,Fall 2017,ncsu,3
330.0,,113.0,8.5,36.0,Fall 2016,ncsu,3
324.0,,117.0,9.377,0.0,Fall 2017,ncsu,3
321.0,,114.0,8.33,33.0,Fall 2017,ncsu,3
320.0,,103.0,7.65,32.0,Fall 2017,ncsu,3
308.0,,89.0,7.8,21.0,Fall 2019,ncsu,3
313.0,,105.0,8.7,0.0,Fall 2017,ncsu,3
318.0,,100.0,66.0,20.0,Fall 2017,ncsu,3
327.0,,109.0,72.0,18.0,Fall 2017,ncsu,3
319.0,,98.0,8.4,19.0,Fall 2017,ncsu,3
322.0,,104.0,9.01,17.0,Fall 2017,ncsu,3
320.0,,115.0,9.06,6.0,Fall 2017,ncsu,3
323.0,,103.0,7.91,26.0,Fall 2017,ncsu,3
320.0,,100.0,9.43,29.0,Fall 2017,ncsu,3
327.0,,112.0,81.1,40.0,Fall 2017,ncsu,3
322.0,7.0,,8.06,15.0,Fall 2017,ncsu,3
311.0,,90.0,7.82,4.0,Fall 2017,ncsu,3
319.0,,99.0,6.24,19.0,Fall 2017,ncsu,3
313.0,,99.0,79.9,28.0,Fall 2017,ncsu,3
315.0,,107.0,82.0,0.0,Fall 2017,ncsu,3
333.0,,113.0,8.71,5.0,Fall 2017,ncsu,3
312.0,,100.0,8.34,19.0,Fall 2017,ncsu,3
308.0,,101.0,8.11,24.0,Fall 2017,ncsu,3
312.0,,100.0,8.46,31.0,Fall 2017,ncsu,3
323.0,,110.0,8.1,17.0,Fall 2017,ncsu,3
309.0,,91.0,72.0,60.0,Spring 2017,ncsu,3
