GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
305.0,7.5,,82.35,20.0,Fall 2019,utd,3
321.0,,100.0,7.65,2.0,Fall 2019,utd,3
303.0,,100.0,79.0,25.0,Fall 2019,utd,3
314.0,,102.0,7.0,20.0,Fall 2019,utd,3
310.0,,58.0,70.0,42.0,Fall 2019,utd,3
310.0,,103.0,68.0,17.0,Fall 2019,utd,3
304.0,8.0,,6.45,0.0,Fall 2019,utd,3
307.0,,99.0,8.4,0.0,Fall 2019,utd,3
324.0,,105.0,72.5,1.0,Fall 2019,utd,3
312.0,,100.0,75.0,7.0,Fall 2019,utd,3
309.0,,96.0,6.54,30.0,Fall 2019,utd,3
309.0,7.0,,7.9,15.0,Fall 2019,utd,3
307.0,,89.0,73.0,13.0,Fall 2019,utd,3
315.0,,103.0,7.72,0.0,Fall 2019,utd,3
302.0,,99.0,76.3,17.0,Fall 2019,utd,3
312.0,,98.0,7.73,30.0,Fall 2019,utd,3
305.0,,95.0,8.07,4.0,Fall 2019,utd,3
305.0,,90.0,64.5,48.0,Spring 2020,utd,3
319.0,7.5,,70.0,13.0,Fall 2019,utd,3
309.0,,99.0,6.57,26.0,Fall 2019,utd,3
312.0,,107.0,7.0,11.0,Fall 2019,utd,3
315.0,,113.0,74.92,43.0,Fall 2019,utd,3
304.0,,90.0,7.47,16.0,Fall 2019,utd,3
302.0,,92.0,8.2,0.0,Fall 2019,utd,3
318.0,,112.0,7.44,14.0,Fall 2019,utd,3
299.0,7.0,,7.49,35.0,Fall 2019,utd,3
312.0,,102.0,6.29,30.0,Fall 2019,utd,3
300.0,6.5,,73.0,12.0,Fall 2019,utd,3
302.0,,86.0,71.14,60.0,Fall 2019,utd,3
313.0,,100.0,7.05,1.0,Fall 2019,utd,3
309.0,,93.0,7.18,3.0,Fall 2018,utd,3
314.0,,102.0,6.31,1.0,Fall 2019,utd,3
312.0,,96.0,7.45,1.0,Fall 2019,utd,3
317.0,,109.0,69.0,28.0,Fall 2019,utd,3
295.0,7.0,,69.0,0.0,Fall 2019,utd,3
309.0,7.0,,8.48,17.0,Fall 2019,utd,3
302.0,,80.0,6.83,12.0,Fall 2019,utd,3
312.0,,95.0,7.38,20.0,Fall 2019,utd,3
313.0,7.5,,7.73,21.0,Fall 2019,utd,3
313.0,,97.0,7.12,5.0,Fall 2019,utd,3
315.0,,103.0,74.0,40.0,Fall 2019,utd,3
318.0,,99.0,7.8,12.0,Fall 2019,utd,3
314.0,,100.0,6.57,28.0,Fall 2019,utd,3
308.0,,102.0,7.02,8.0,Fall 2019,utd,3
312.0,,88.0,69.0,30.0,Fall 2019,utd,3
313.0,,101.0,8.02,0.0,Fall 2019,utd,3
311.0,,104.0,62.0,18.0,Fall 2019,utd,3
300.0,,105.0,8.07,0.0,Fall 2019,utd,3
320.0,,109.0,72.64,18.0,Fall 2019,utd,3
311.0,,101.0,8.0,11.0,Fall 2019,utd,3
311.0,,106.0,7.7,54.0,Fall 2019,utd,3
326.0,,103.0,70.59,17.0,Fall 2019,utd,3
312.0,7.5,,72.0,34.0,Fall 2019,utd,3
313.0,,102.0,71.0,60.0,Fall 2019,utd,3
311.0,,112.0,7.8,15.0,Fall 2019,utd,3
312.0,,96.0,75.0,22.0,Fall 2019,utd,3
304.0,,94.0,8.87,46.0,Fall 2019,utd,3
314.0,,102.0,73.48,15.0,Fall 2019,utd,3
318.0,,109.0,7.54,23.0,Fall 2018,utd,3
321.0,,99.0,6.23,18.0,Fall 2019,utd,3
309.0,,105.0,6.2,20.0,Fall 2019,utd,3
304.0,,93.0,8.4,2.0,Fall 2019,utd,3
311.0,,95.0,7.5,20.0,Fall 2019,utd,3
312.0,7.5,,6.75,28.0,Fall 2019,utd,3
318.0,,114.0,7.36,34.0,Fall 2019,utd,3
311.0,,109.0,72.0,28.0,Fall 2019,utd,3
319.0,,106.0,7.5,5.0,Fall 2019,utd,3
308.0,7.5,,77.0,17.0,Fall 2019,utd,3
309.0,,107.0,68.3,26.0,Fall 2019,utd,3
324.0,,115.0,58.0,60.0,Fall 2019,utd,3
303.0,6.5,,7.449,32.0,Fall 2019,utd,3
317.0,,104.0,7.65,19.0,Fall 2019,utd,3
304.0,,99.0,68.99,37.0,Fall 2020,utd,3
310.0,,104.0,8.23,28.0,Fall 2019,utd,3
312.0,,98.0,69.45,33.0,Fall 2019,utd,3
309.0,,86.0,71.6,26.0,Fall 2019,utd,3
307.0,7.0,,7.9,0.0,Fall 2019,utd,3
305.0,,93.0,8.17,2.0,Fall 2019,utd,3
311.0,,91.0,7.08,6.0,Fall 2019,utd,3
310.0,,105.0,60.0,60.0,Fall 2019,utd,3
321.0,,99.0,68.0,0.0,Fall 2019,utd,3
304.0,,104.0,8.4,47.0,Fall 2019,utd,3
314.0,,100.0,8.3,60.0,Fall 2019,utd,3
314.0,,100.0,7.9,0.0,Fall 2019,utd,3
317.0,,101.0,75.0,31.0,Fall 2019,utd,3
306.0,7.5,,8.4,8.0,Fall 2019,utd,3
307.0,,93.0,7.63,25.0,Fall 2019,utd,3
317.0,,104.0,7.65,18.0,Fall 2019,utd,3
310.0,,96.0,68.34,13.0,Fall 2019,utd,3
318.0,,108.0,66.0,29.0,Spring 2020,utd,3
318.0,,108.0,67.0,6.0,Fall 2019,utd,3
311.0,,100.0,76.0,0.0,Fall 2019,utd,3
321.0,,104.0,8.22,0.0,Fall 2019,utd,3
310.0,8.0,,7.451,0.0,Fall 2019,utd,3
332.0,,111.0,6.5,19.0,Fall 2019,utd,3
303.0,,99.0,97.15,12.0,Fall 2019,utd,3
311.0,7.0,,7.81,30.0,Fall 2019,utd,3
305.0,,98.0,6.95,2.0,Fall 2019,utd,3
308.0,,92.0,7.2,10.0,Fall 2019,utd,3
315.0,,101.0,7.02,2.0,Fall 2019,utd,3
313.0,,90.0,8.19,15.0,Fall 2019,utd,3
312.0,,107.0,7.4,17.0,Fall 2019,utd,3
304.0,,102.0,78.0,39.0,Fall 2019,utd,3
312.0,7.5,,74.5,18.0,Fall 2018,utd,3
308.0,,98.0,78.0,25.0,Fall 2019,utd,3
301.0,7.5,,68.5,1.0,Fall 2019,utd,3
301.0,,87.0,6.7,33.0,Fall 2019,utd,3
308.0,,98.0,64.0,29.0,Fall 2019,utd,3
320.0,,109.0,8.17,1.0,Fall 2019,utd,3
298.0,,96.0,6.61,29.0,Fall 2019,utd,3
315.0,,102.0,6.67,13.0,Fall 2019,utd,3
313.0,8.0,,8.7,0.0,Fall 2019,utd,3
313.0,,105.0,7.5,8.0,Fall 2018,utd,3
320.0,8.0,,73.0,12.0,Fall 2019,utd,3
306.0,,91.0,7.574,38.0,Fall 2019,utd,3
315.0,,93.0,68.6,14.0,Fall 2019,utd,3
307.0,,89.0,60.0,15.0,Fall 2019,utd,3
307.0,,102.0,7.94,0.0,Fall 2019,utd,3
315.0,,106.0,67.42,26.0,Fall 2019,utd,3
305.0,,88.0,86.9,25.0,Fall 2019,utd,3
299.0,7.5,,72.48,55.0,Fall 2019,utd,3
309.0,,101.0,7.63,5.0,Fall 2019,utd,3
317.0,7.5,,7.2,26.0,Fall 2019,utd,3
314.0,,111.0,74.0,52.0,Fall 2019,utd,3
304.0,7.0,,8.51,6.0,Fall 2019,utd,3
314.0,,99.0,6.37,38.0,Fall 2019,utd,3
327.0,,110.0,7.35,9.0,Fall 2019,utd,3
316.0,,111.0,71.0,32.0,Fall 2019,utd,3
302.0,7.5,,9.34,3.0,Fall 2019,utd,3
316.0,,104.0,7.7,6.0,Fall 2019,utd,3
304.0,,97.0,9.5,26.0,Fall 2019,utd,3
313.0,,117.0,7.9,12.0,Fall 2019,utd,3
317.0,,106.0,67.0,30.0,Fall 2018,utd,3
319.0,,108.0,7.6,60.0,Fall 2019,utd,3
319.0,,96.0,72.6,11.0,Fall 2019,utd,3
315.0,,101.0,7.65,15.0,Fall 2019,utd,3
326.0,,113.0,60.0,18.0,Fall 2019,utd,3
313.0,,103.0,6.83,24.0,Fall 2018,utd,3
312.0,,91.0,72.0,60.0,Fall 2019,utd,3
305.0,,88.0,79.47,0.0,Fall 2018,utd,3
317.0,,111.0,69.8,23.0,Fall 2019,utd,3
307.0,,97.0,73.54,1.0,Fall 2019,utd,3
295.0,,92.0,64.56,43.0,Fall 2019,utd,3
317.0,,96.0,7.45,4.0,Fall 2019,utd,3
301.0,,91.0,93.0,9.0,Fall 2019,utd,3
312.0,,107.0,7.41,30.0,Fall 2019,utd,3
306.0,,94.0,8.34,18.0,Fall 2019,utd,3
320.0,,98.0,7.5,0.0,Fall 2019,utd,3
312.0,,107.0,6.47,12.0,Fall 2019,utd,3
312.0,,110.0,7.88,0.0,Fall 2019,utd,3
308.0,7.5,,7.9,17.0,Fall 2019,utd,3
308.0,,95.0,7.78,17.0,Fall 2019,utd,3
310.0,,103.0,73.97,24.0,Fall 2019,utd,3
315.0,,104.0,63.6,4.0,Fall 2019,utd,3
308.0,,105.0,7.3,1.0,Fall 2019,utd,3
309.0,,90.0,7.8,55.0,Fall 2019,utd,3
298.0,,92.0,73.0,4.0,Fall 2019,utd,3
313.0,,100.0,7.68,20.0,Fall 2019,utd,3
309.0,,103.0,8.7,2.0,Fall 2019,utd,3
310.0,,94.0,7.24,36.0,Fall 2019,utd,3
308.0,,94.0,72.67,16.0,Fall 2018,utd,3
305.0,,98.0,7.1,2.0,Fall 2019,utd,3
307.0,,95.0,72.81,1.0,Fall 2019,utd,3
310.0,,108.0,8.0,6.0,Fall 2019,utd,3
307.0,7.0,,8.17,12.0,Fall 2019,utd,3
293.0,,83.0,7.7,5.0,Fall 2019,utd,3
318.0,7.0,,7.3,12.0,Fall 2019,utd,3
316.0,,113.0,7.84,2.0,Fall 2019,utd,3
313.0,7.0,,7.18,2.0,Fall 2019,utd,3
322.0,,110.0,7.7,8.0,Fall 2019,utd,3
310.0,,99.0,7.81,27.0,Fall 2019,utd,3
310.0,,98.0,7.91,33.0,Fall 2019,utd,3
311.0,,104.0,7.75,21.0,Fall 2019,utd,3
313.0,,107.0,7.32,60.0,Fall 2019,utd,3
305.0,,111.0,7.5,1.0,Fall 2019,utd,3
303.0,6.5,,9.24,40.0,Fall 2019,utd,3
310.0,7.5,,7.31,5.0,Fall 2019,utd,3
317.0,,100.0,7.45,33.0,Fall 2019,utd,3
312.0,,105.0,74.0,22.0,Fall 2019,utd,3
314.0,6.5,,7.88,0.0,Fall 2019,utd,3
316.0,8.0,,7.54,1.0,Fall 2019,utd,3
322.0,,109.0,7.49,20.0,Fall 2019,utd,3
314.0,8.0,,56.49,25.0,Fall 2019,utd,3
315.0,,107.0,66.0,36.0,Fall 2019,utd,3
304.0,,102.0,8.86,11.0,Fall 2019,utd,3
303.0,,100.0,75.3,53.0,Fall 2019,utd,3
315.0,,92.0,70.0,8.0,Fall 2019,utd,3
304.0,,97.0,8.6,0.0,Spring 2019,utd,3
315.0,7.5,,7.52,13.0,Fall 2019,utd,3
313.0,7.5,,69.0,0.0,Fall 2019,utd,3
310.0,,96.0,75.0,27.0,Spring 2019,utd,3
308.0,7.0,,82.7,12.0,Fall 2016,utd,3
308.0,7.0,,67.41,19.0,Fall 2019,utd,3
316.0,,101.0,7.7,12.0,Fall 2019,utd,3
296.0,,84.0,9.06,4.0,Fall 2019,utd,3
312.0,,107.0,80.57,0.0,Fall 2019,utd,3
