GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
315.0,,104.0,7.8,3.0,Fall 2017,usc,3
326.0,,101.0,7.56,0.0,Fall 2017,usc,3
311.0,,112.0,7.9,1.0,Fall 2017,usc,3
329.0,,118.0,7.79,2.0,Fall 2017,usc,3
309.0,,101.0,7.62,2.0,Fall 2017,usc,3
306.0,,93.0,66.8,0.0,Fall 2017,usc,3
320.0,,102.0,68.82,37.0,Fall 2017,usc,3
322.0,,114.0,62.0,40.0,Fall 2017,usc,3
309.0,,87.0,7.56,21.0,Fall 2017,usc,3
321.0,,111.0,70.3,34.0,Fall 2017,usc,3
318.0,,104.0,7.61,77.0,Fall 2017,usc,3
315.0,,99.0,6.9,2.0,Fall 2017,usc,3
317.0,,104.0,59.0,26.0,Fall 2017,usc,3
316.0,,87.0,62.22,11.0,Spring 2018,usc,3
310.0,,89.0,55.0,36.0,Fall 2017,usc,3
315.0,,103.0,60.0,30.0,Fall 2017,usc,3
321.0,,111.0,6.87,14.0,Fall 2017,usc,3
322.0,,100.0,64.3,47.0,Fall 2017,usc,3
324.0,,98.0,5.9,0.0,Fall 2017,usc,3
329.0,,111.0,59.0,1.0,Fall 2017,usc,3
318.0,,101.0,7.2,4.0,Fall 2017,usc,3
317.0,,96.0,6.89,0.0,Fall 2017,usc,3
326.0,,110.0,6.34,21.0,Fall 2017,usc,3
321.0,,102.0,3.79,60.0,Fall 2017,usc,3
318.0,,99.0,76.38,41.0,Fall 2017,usc,3
324.0,,106.0,6.38,12.0,Fall 2017,usc,3
303.0,,91.0,8.63,18.0,Spring 2017,usc,3
327.0,,115.0,70.83,31.0,Fall 2016,usc,3
314.0,,92.0,73.0,24.0,Spring 2017,usc,3
310.0,,96.0,78.0,3.0,Spring 2017,usc,3
317.0,,106.0,76.0,30.0,Spring 2017,usc,3
309.0,,109.0,8.136,4.0,Spring 2017,usc,3
311.0,,108.0,7.4,16.0,Spring 2017,usc,3
313.0,,103.0,69.3,53.0,Spring 2017,usc,3
323.0,,114.0,6.88,8.0,Spring 2017,usc,3
325.0,,113.0,61.41,14.0,Spring 2017,usc,3
322.0,,110.0,9.02,0.0,Fall 2016,usc,3
311.0,,96.0,8.61,2.0,Fall 2016,usc,3
311.0,,111.0,60.0,5.0,Fall 2017,usc,3
319.0,,100.0,9.0,19.0,Fall 2016,usc,3
322.0,,104.0,8.0,30.0,Fall 2016,usc,3
316.0,,92.0,8.18,6.0,Fall 2016,usc,3
305.0,,98.0,65.0,41.0,Fall 2016,usc,3
,,113.0,8.45,30.0,Fall 2016,usc,3
307.0,,107.0,74.0,60.0,Fall 2016,usc,3
315.0,,118.0,8.54,30.0,Fall 2016,usc,3
330.0,,114.0,7.4,0.0,Fall 2016,usc,3
328.0,,115.0,8.55,10.0,Fall 2016,usc,3
320.0,,117.0,72.0,12.0,Fall 2017,usc,3
309.0,,90.0,67.0,0.0,Fall 2016,usc,3
313.0,,106.0,7.67,10.0,Fall 2016,usc,3
310.0,,100.0,8.64,10.0,Fall 2016,usc,3
308.0,,93.0,8.97,5.0,Fall 2016,usc,3
308.0,,99.0,8.07,30.0,Fall 2016,usc,3
319.0,,118.0,73.32,0.0,Fall 2016,usc,3
313.0,,101.0,7.93,21.0,Fall 2016,usc,3
312.0,,109.0,73.0,9.0,Fall 2016,usc,3
325.0,,108.0,70.7,6.0,Fall 2016,usc,3
311.0,,105.0,71.0,0.0,Fall 2016,usc,3
321.0,,112.0,9.176,11.0,Fall 2016,usc,3
321.0,,102.0,8.4,0.0,Fall 2016,usc,3
310.0,,104.0,76.0,24.0,Fall 2016,usc,3
305.0,,86.0,8.92,1.0,Fall 2016,usc,3
320.0,,110.0,8.09,30.0,Fall 2016,usc,3
312.0,,95.0,8.1,30.0,Fall 2016,usc,3
317.0,,113.0,73.0,48.0,Fall 2016,usc,3
319.0,,109.0,7.59,20.0,Fall 2016,usc,3
306.0,,93.0,8.55,19.0,Fall 2016,usc,3
313.0,,100.0,8.0,0.0,Fall 2016,usc,3
319.0,,112.0,68.0,3.0,Fall 2016,usc,3
310.0,,104.0,85.0,6.0,Fall 2016,usc,3
315.0,,96.0,74.0,18.0,Fall 2016,usc,3
324.0,,108.0,8.5,30.0,Fall 2016,usc,3
308.0,,103.0,76.0,10.0,Fall 2016,usc,3
313.0,,110.0,69.0,30.0,Fall 2017,usc,3
317.0,,112.0,8.2,0.0,Fall 2016,usc,3
315.0,,87.0,7.96,6.0,Fall 2016,usc,3
313.0,,107.0,8.28,0.0,Fall 2016,usc,3
318.0,,107.0,66.43,2.0,Fall 2016,usc,3
318.0,,106.0,75.0,0.0,Fall 2016,usc,3
309.0,,103.0,8.81,8.0,Fall 2016,usc,3
327.0,,116.0,71.0,30.0,Fall 2016,usc,3
317.0,,110.0,8.0,0.0,Fall 2016,usc,3
317.0,,112.0,67.0,30.0,Fall 2016,usc,3
318.0,,101.0,74.54,40.0,Fall 2016,usc,3
311.0,,106.0,8.34,1.0,Fall 2016,usc,3
320.0,,114.0,70.0,20.0,Fall 2016,usc,3
322.0,,108.0,8.4,0.0,Fall 2016,usc,3
316.0,,101.0,8.12,40.0,Fall 2016,usc,3
314.0,,100.0,8.16,6.0,Fall 2016,usc,3
314.0,,108.0,72.13,60.0,Fall 2016,usc,3
312.0,,104.0,8.6,20.0,Fall 2016,usc,3
312.0,,102.0,8.45,0.0,Fall 2016,usc,3
315.0,,95.0,9.2,2.0,Fall 2016,usc,3
312.0,,103.0,9.12,6.0,Fall 2016,usc,3
307.0,,102.0,9.11,30.0,Fall 2016,usc,3
325.0,,114.0,68.6,24.0,Fall 2016,usc,3
312.0,,107.0,66.0,33.0,Fall 2016,usc,3
318.0,,103.0,8.7,7.0,Fall 2016,usc,3
326.0,,113.0,8.59,0.0,Fall 2016,usc,3
303.0,,88.0,7.86,5.0,Fall 2016,usc,3
319.0,,102.0,65.0,32.0,Fall 2016,usc,3
325.0,,108.0,7.5,4.0,Spring 2017,usc,3
319.0,,110.0,8.33,24.0,Fall 2016,usc,3
320.0,,110.0,75.1,19.0,Fall 2016,usc,3
317.0,,101.0,66.0,0.0,Fall 2016,usc,3
308.0,,96.0,65.0,30.0,Fall 2016,usc,3
320.0,,96.0,8.7,5.0,Fall 2016,usc,3
318.0,,108.0,65.0,2.0,Fall 2016,usc,3
321.0,,103.0,8.06,0.0,Fall 2016,usc,3
329.0,,109.0,8.0,30.0,Fall 2016,usc,3
309.0,,106.0,8.14,18.0,Fall 2016,usc,3
315.0,,114.0,58.0,0.0,Fall 2016,usc,3
304.0,7.5,,7.9,15.0,Fall 2016,usc,3
305.0,,83.0,76.0,24.0,Fall 2016,usc,3
313.0,,107.0,7.56,36.0,Fall 2016,usc,3
315.0,,110.0,8.1,24.0,Fall 2016,usc,3
306.0,,96.0,7.98,0.0,Fall 2016,usc,3
310.0,,113.0,8.5,12.0,Fall 2016,usc,3
319.0,,111.0,8.18,31.0,Fall 2016,usc,3
309.0,,103.0,8.35,20.0,Fall 2016,usc,3
305.0,,99.0,8.27,10.0,Fall 2016,usc,3
317.0,,118.0,7.5,0.0,Fall 2016,usc,3
329.0,,110.0,69.0,15.0,Fall 2016,usc,3
320.0,,108.0,71.0,28.0,Fall 2016,usc,3
308.0,,81.0,8.48,24.0,Fall 2016,usc,3
319.0,,110.0,63.0,0.0,Fall 2016,usc,3
316.0,,104.0,7.5,24.0,Fall 2016,usc,3
324.0,,101.0,7.7,24.0,Fall 2016,usc,3
327.0,,110.0,8.0,10.0,Fall 2016,usc,3
320.0,,97.0,7.73,18.0,Fall 2016,usc,3
309.0,,103.0,65.8,30.0,Fall 2016,usc,3
319.0,,100.0,7.5,10.0,Fall 2016,usc,3
312.0,,100.0,7.57,3.0,Fall 2016,usc,3
312.0,,101.0,7.53,20.0,Fall 2016,usc,3
318.0,,116.0,7.61,9.0,Fall 2016,usc,3
319.0,,101.0,70.0,6.0,Fall 2016,usc,3
328.0,,117.0,7.7,0.0,Fall 2016,usc,3
311.0,,96.0,7.5,6.0,Fall 2016,usc,3
311.0,,104.0,7.43,30.0,Fall 2016,usc,3
330.0,,117.0,8.15,24.0,Fall 2016,usc,3
316.0,,93.0,7.86,1.0,Fall 2016,usc,3
320.0,,108.0,64.0,10.0,Fall 2016,usc,3
314.0,,106.0,67.0,30.0,Fall 2016,usc,3
311.0,,95.0,63.0,0.0,Fall 2016,usc,3
315.0,,96.0,8.25,18.0,Fall 2016,usc,3
316.0,,107.0,8.28,10.0,Fall 2016,usc,3
311.0,,106.0,68.0,20.0,Fall 2016,usc,3
318.0,,107.0,7.89,0.0,Fall 2016,usc,3
326.0,,111.0,67.4,48.0,Fall 2017,usc,3
300.0,,84.0,59.55,20.0,Fall 2016,usc,3
323.0,,113.0,7.0,36.0,Fall 2016,usc,3
319.0,,109.0,64.0,0.0,Fall 2016,usc,3
321.0,,104.0,65.0,18.0,Fall 2016,usc,3
309.0,,100.0,68.0,30.0,Fall 2016,usc,3
316.0,,102.0,7.91,24.0,Fall 2016,usc,3
305.0,,93.0,8.2,0.0,Fall 2016,usc,3
310.0,,107.0,8.0,51.0,Fall 2016,usc,3
314.0,,100.0,7.81,2.0,Fall 2016,usc,3
312.0,,92.0,8.15,0.0,Fall 2016,usc,3
323.0,,110.0,7.92,0.0,Fall 2016,usc,3
315.0,,106.0,7.97,4.0,Fall 2016,usc,3
308.0,,90.0,74.0,24.0,Fall 2016,usc,3
329.0,,109.0,7.47,2.0,Fall 2016,usc,3
312.0,,99.0,63.31,20.0,Fall 2016,usc,3
317.0,,105.0,65.0,58.0,Fall 2016,usc,3
317.0,,108.0,71.9,20.0,Fall 2015,usc,3
308.0,,96.0,7.5,30.0,Fall 2016,usc,3
328.0,,111.0,7.7,6.0,Fall 2016,usc,3
316.0,,108.0,75.0,12.0,Fall 2016,usc,3
306.0,,102.0,7.3,0.0,Fall 2016,usc,3
321.0,,103.0,8.05,20.0,Fall 2016,usc,3
320.0,,101.0,7.23,0.0,Fall 2016,usc,3
316.0,,112.0,7.44,2.0,Fall 2016,usc,3
318.0,,107.0,7.488,0.0,Fall 2016,usc,3
318.0,,114.0,8.27,0.0,Fall 2016,usc,3
315.0,,105.0,6.9,10.0,Fall 2016,usc,3
319.0,,102.0,7.58,33.0,Fall 2016,usc,3
