GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
309.0,,94.0,78.0,24.0,Fall 2016,utd,2
315.0,,88.0,8.0,0.0,Fall 2016,utd,2
313.0,,101.0,7.56,33.0,Fall 2016,utd,2
308.0,,93.0,8.97,5.0,Fall 2016,utd,2
313.0,,100.0,7.8,0.0,Fall 2016,utd,2
314.0,,101.0,8.46,20.0,Fall 2016,utd,2
316.0,,112.0,72.0,12.0,Fall 2016,utd,2
310.0,,108.0,9.5,30.0,Fall 2016,utd,2
313.0,,103.0,8.09,17.0,Fall 2016,utd,2
311.0,,104.0,8.48,66.0,Fall 2016,utd,2
312.0,,102.0,8.45,0.0,Fall 2016,utd,2
303.0,,90.0,9.0,29.0,Fall 2016,utd,2
308.0,,99.0,6.4,33.0,Fall 2016,utd,2
316.0,,101.0,7.33,0.0,Fall 2016,utd,2
309.0,,94.0,8.91,17.0,Fall 2016,utd,2
314.0,,106.0,9.0,18.0,Fall 2016,utd,2
308.0,,102.0,81.42,30.0,Fall 2016,utd,2
307.0,,109.0,82.0,3.0,Fall 2016,utd,2
315.0,,110.0,76.66,10.0,Fall 2016,utd,2
314.0,,100.0,8.377,0.0,Fall 2016,utd,2
312.0,,107.0,8.67,31.0,Fall 2016,utd,2
316.0,,107.0,8.88,0.0,Fall 2016,utd,2
306.0,,104.0,8.99,30.0,Fall 2016,utd,2
319.0,,88.0,76.5,24.0,Fall 2016,utd,2
311.0,,98.0,7.52,24.0,Fall 2016,utd,2
316.0,,97.0,9.0,2.0,Fall 2016,utd,2
307.0,,97.0,8.9,24.0,Fall 2016,utd,2
319.0,,105.0,8.45,36.0,Fall 2016,utd,2
324.0,,99.0,8.39,30.0,Fall 2016,utd,2
307.0,,103.0,78.53,18.0,Fall 2016,utd,2
312.0,,105.0,69.0,33.0,Fall 2016,utd,2
313.0,,92.0,8.15,9.0,Fall 2016,utd,2
313.0,,112.0,83.0,36.0,Fall 2016,utd,2
306.0,,110.0,8.43,24.0,Fall 2016,utd,2
307.0,,99.0,8.77,47.0,Fall 2016,utd,2
314.0,,108.0,8.85,0.0,Fall 2016,utd,2
310.0,,101.0,70.0,0.0,Fall 2016,utd,2
305.0,,98.0,86.0,6.0,Fall 2016,utd,2
306.0,,94.0,8.2,24.0,Fall 2016,utd,2
316.0,,88.0,8.23,20.0,Fall 2016,utd,2
311.0,,109.0,79.0,30.0,Fall 2016,utd,2
303.0,,97.0,7.5,15.0,Fall 2016,utd,2
318.0,,114.0,8.27,0.0,Fall 2016,utd,2
312.0,,97.0,7.13,0.0,Fall 2016,utd,2
308.0,,81.0,8.48,24.0,Fall 2016,utd,2
310.0,,95.0,81.03,32.0,Fall 2016,utd,2
315.0,7.5,,9.0,0.0,Fall 2016,utd,2
313.0,,96.0,8.62,10.0,Fall 2016,utd,2
308.0,7.0,,8.06,0.0,Fall 2016,utd,2
312.0,,96.0,6.95,0.0,Fall 2016,utd,2
315.0,,105.0,8.44,10.0,Fall 2016,utd,2
308.0,,91.0,8.67,36.0,Fall 2016,utd,2
313.0,,107.0,82.0,25.0,Fall 2016,utd,2
321.0,,108.0,78.0,48.0,Fall 2016,utd,2
309.0,7.0,,9.51,22.0,Fall 2016,utd,2
309.0,,108.0,8.45,10.0,Fall 2016,utd,2
315.0,,98.0,7.45,44.0,Fall 2016,utd,2
310.0,,97.0,8.04,30.0,Fall 2016,utd,2
301.0,,93.0,76.1,6.0,Fall 2016,utd,2
319.0,,99.0,8.45,18.0,Fall 2016,utd,2
314.0,,108.0,8.46,3.0,Fall 2016,utd,2
312.0,,107.0,84.5,0.0,Fall 2016,utd,2
318.0,,105.0,8.25,18.0,Fall 2016,utd,2
315.0,,88.0,73.0,25.0,Fall 2016,utd,2
309.0,,83.0,8.68,10.0,Fall 2016,utd,2
310.0,7.0,,7.87,20.0,Fall 2016,utd,2
311.0,6.5,,8.45,0.0,Fall 2016,utd,2
311.0,,100.0,9.0,0.0,Fall 2016,utd,2
317.0,,97.0,85.0,0.0,Fall 2016,utd,2
311.0,,108.0,8.35,0.0,Fall 2016,utd,2
309.0,,106.0,9.11,0.0,Fall 2016,utd,2
309.0,,98.0,8.7,1.0,Fall 2016,utd,2
317.0,,113.0,70.0,0.0,Fall 2016,utd,2
313.0,,97.0,8.29,0.0,Fall 2016,utd,2
315.0,,96.0,8.7,42.0,Spring 2017,utd,2
311.0,,100.0,81.57,7.0,Fall 2016,utd,2
