GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
314.0,,99.0,8.5,0.0,Fall 2019,utd,2
320.0,,108.0,8.65,5.0,Fall 2019,utd,2
321.0,,97.0,7.81,3.0,Fall 2019,utd,2
308.0,,95.0,8.6,31.0,Fall 2019,utd,2
315.0,,0.0,9.4,3.0,Fall 2019,utd,2
327.0,,107.0,8.63,31.0,Fall 2019,utd,2
333.0,,115.0,7.9,2.0,Fall 2019,utd,2
310.0,,96.0,8.68,1.0,Fall 2019,utd,2
326.0,,107.0,7.96,14.0,Fall 2020,utd,2
316.0,7.0,,8.6,17.0,Fall 2019,utd,2
306.0,7.5,,9.01,17.0,Fall 2019,utd,2
324.0,,114.0,8.16,44.0,Fall 2019,utd,2
332.0,,115.0,8.6,18.0,Fall 2019,utd,2
324.0,,108.0,8.82,1.0,Fall 2019,utd,2
314.0,,99.0,8.15,12.0,Fall 2019,utd,2
306.0,8.0,,8.62,14.0,Fall 2019,utd,2
319.0,,109.0,7.97,27.0,Fall 2019,utd,2
308.0,,100.0,7.44,39.0,Fall 2019,utd,2
310.0,,96.0,8.89,0.0,Fall 2019,utd,2
308.0,,112.0,91.0,0.0,Fall 2019,utd,2
324.0,,115.0,8.956,9.0,Fall 2019,utd,2
324.0,,108.0,8.46,25.0,Fall 2019,utd,2
316.0,7.5,,83.0,17.0,Fall 2019,utd,2
326.0,,120.0,7.68,20.0,Fall 2019,utd,2
319.0,,114.0,9.07,6.0,Fall 2019,utd,2
311.0,7.0,,9.56,0.0,Fall 2019,utd,2
319.0,,109.0,8.35,12.0,Fall 2019,utd,2
313.0,7.0,,9.14,0.0,Fall 2019,utd,2
320.0,,100.0,7.33,32.0,Fall 2019,utd,2
317.0,,105.0,79.0,16.0,Fall 2019,utd,2
