GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
323.0,,107.0,8.33,22.0,Spring 2018,utd,2
312.0,,87.0,8.46,3.0,Fall 2017,utd,2
315.0,,99.0,85.0,28.0,Spring 2017,utd,2
309.0,,83.0,9.16,2.0,Fall 2017,utd,2
310.0,,92.0,8.26,7.0,Spring 2017,utd,2
317.0,,106.0,76.0,30.0,Spring 2017,utd,2
310.0,,99.0,71.0,48.0,Fall 2018,utd,2
319.0,,109.0,83.14,5.0,Fall 2017,utd,2
306.0,,96.0,74.97,36.0,Fall 2017,utd,2
308.0,,93.0,8.08,12.0,Spring 2018,utd,2
309.0,,103.0,89.7,18.0,Spring 2017,utd,2
309.0,,90.0,7.9,6.0,Spring 2017,utd,2
307.0,,99.0,8.12,12.0,Spring 2017,utd,2
314.0,,102.0,7.247,15.0,Spring 2017,utd,2
310.0,,93.0,80.0,17.0,Spring 2017,utd,2
316.0,,107.0,7.4,6.0,Spring 2017,utd,2
307.0,,83.0,84.08,16.0,Spring 2017,utd,2
310.0,,103.0,80.0,0.0,Spring 2017,utd,2
307.0,7.0,,77.0,0.0,Spring 2017,utd,2
317.0,,111.0,8.0,36.0,Fall 2017,utd,2
307.0,,108.0,8.57,15.0,Spring 2017,utd,2
308.0,,99.0,7.8,0.0,Spring 2017,utd,2
319.0,,101.0,7.32,48.0,Spring 2017,utd,2
312.0,,100.0,9.32,16.0,Fall 2017,utd,2
309.0,7.0,,9.0,23.0,Spring 2017,utd,2
310.0,,102.0,8.57,1.0,Spring 2017,utd,2
319.0,7.0,,8.21,10.0,Fall 2016,utd,2
309.0,,91.0,8.78,48.0,Spring 2017,utd,2
308.0,6.5,,9.5,0.0,Fall 2016,utd,2
314.0,,113.0,8.19,15.0,Spring 2017,utd,2
313.0,,105.0,9.3,24.0,Spring 2017,utd,2
322.0,,107.0,7.82,30.0,Fall 2016,utd,2
311.0,7.0,,8.88,23.0,Fall 2019,utd,2
314.0,,113.0,8.19,15.0,Spring 2017,utd,2
311.0,,112.0,80.11,20.0,Fall 2016,utd,2
320.0,,114.0,87.0,12.0,Fall 2016,utd,2
312.0,,105.0,8.07,0.0,Fall 2016,utd,2
312.0,,102.0,8.94,5.0,Fall 2016,utd,2
318.0,,104.0,80.0,16.0,Fall 2015,utd,2
308.0,,109.0,9.0,36.0,Fall 2016,utd,2
314.0,,97.0,8.3,30.0,Fall 2016,utd,2
320.0,,105.0,7.78,0.0,Fall 2016,utd,2
316.0,,106.0,84.0,15.0,Spring 2017,utd,2
320.0,,102.0,8.73,2.0,Fall 2018,utd,2
313.0,,100.0,8.0,0.0,Fall 2016,utd,2
313.0,,106.0,73.9,0.0,Fall 2016,utd,2
308.0,7.0,,8.96,15.0,Fall 2016,utd,2
311.0,,108.0,7.4,20.0,Fall 2016,utd,2
306.0,,98.0,8.45,32.0,Fall 2016,utd,2
318.0,,109.0,8.89,10.0,Fall 2016,utd,2
313.0,,105.0,8.95,42.0,Fall 2016,utd,2
316.0,,93.0,77.0,0.0,Fall 2016,utd,2
308.0,,106.0,71.97,0.0,Fall 2016,utd,2
312.0,,101.0,79.0,21.0,Fall 2016,utd,2
317.0,,107.0,8.9,0.0,Fall 2016,utd,2
314.0,,96.0,8.3,0.0,Fall 2016,utd,2
311.0,,101.0,76.0,15.0,Fall 2016,utd,2
320.0,,114.0,8.6,6.0,Fall 2016,utd,2
318.0,,106.0,7.3,0.0,Fall 2016,utd,2
309.0,,90.0,9.0,0.0,Fall 2016,utd,2
308.0,,93.0,8.54,0.0,Fall 2016,utd,2
316.0,,96.0,8.2,0.0,Fall 2016,utd,2
318.0,,100.0,71.0,24.0,Fall 2016,utd,2
317.0,,104.0,79.0,62.0,Fall 2016,utd,2
306.0,,100.0,8.0,0.0,Fall 2016,utd,2
322.0,,109.0,8.48,0.0,Fall 2016,utd,2
309.0,,114.0,9.14,34.0,Fall 2016,utd,2
311.0,,111.0,92.0,0.0,Fall 2016,utd,2
312.0,,95.0,83.4,2.0,Fall 2016,utd,2
310.0,,104.0,8.26,30.0,Fall 2016,utd,2
304.0,,95.0,8.35,36.0,Fall 2016,utd,2
313.0,,101.0,74.5,0.0,Fall 2016,utd,2
309.0,,103.0,8.81,8.0,Fall 2016,utd,2
308.0,,102.0,8.72,48.0,Fall 2016,utd,2
311.0,,96.0,8.61,2.0,Fall 2016,utd,2
310.0,,100.0,8.64,10.0,Fall 2016,utd,2
314.0,,107.0,8.31,0.0,Fall 2016,utd,2
312.0,,92.0,74.03,0.0,Fall 2016,utd,2
306.0,,111.0,8.9,42.0,Fall 2016,utd,2
305.0,,103.0,9.005,4.0,Fall 2016,utd,2
320.0,,101.0,8.75,0.0,Fall 2016,utd,2
323.0,,111.0,71.0,30.0,Fall 2016,utd,2
314.0,,101.0,7.0,0.0,Fall 2016,utd,2
309.0,,88.0,84.0,0.0,Fall 2016,utd,2
314.0,,100.0,8.23,0.0,Fall 2016,utd,2
315.0,,98.0,8.6,10.0,Fall 2016,utd,2
310.0,,96.0,7.2,36.0,Fall 2016,utd,2
319.0,,113.0,8.2,0.0,Fall 2016,utd,2
324.0,,112.0,9.31,18.0,Fall 2016,utd,2
311.0,,105.0,8.2,30.0,Fall 2016,utd,2
306.0,,104.0,84.0,0.0,Spring 2017,utd,2
311.0,,95.0,9.18,30.0,Fall 2016,utd,2
324.0,,107.0,8.96,0.0,Fall 2016,utd,2
326.0,,107.0,8.0,30.0,Fall 2016,utd,2
315.0,,105.0,9.24,3.0,Fall 2016,utd,2
316.0,,100.0,8.14,8.0,Fall 2016,utd,2
304.0,,109.0,78.0,0.0,Fall 2016,utd,2
321.0,,106.0,78.0,30.0,Fall 2016,utd,2
310.0,,94.0,8.16,36.0,Fall 2016,utd,2
320.0,,110.0,79.0,30.0,Fall 2016,utd,2
326.0,7.0,,9.19,48.0,Fall 2016,utd,2
