GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
321.0,,0.0,74.49,14.0,Fall 2018,ncsu,3
320.0,,109.0,8.9,36.0,Fall 2018,ncsu,3
321.0,,106.0,9.58,0.0,Fall 2018,ncsu,3
320.0,,114.0,70.86,29.0,Fall 2018,ncsu,3
314.0,,96.0,70.0,50.0,Fall 2018,ncsu,3
319.0,,0.0,7.9,14.0,Fall 2018,ncsu,3
328.0,,115.0,8.14,13.0,Fall 2018,ncsu,3
319.0,,110.0,9.09,12.0,Fall 2018,ncsu,3
319.0,,0.0,8.5,23.0,Fall 2018,ncsu,3
315.0,,112.0,67.17,12.0,Fall 2018,ncsu,3
321.0,,101.0,75.9,64.0,Fall 2018,ncsu,3
313.0,,108.0,8.42,16.0,Fall 2018,ncsu,3
310.0,,111.0,79.0,2.0,Fall 2018,ncsu,3
318.0,,107.0,8.18,1.0,Fall 2018,ncsu,3
319.0,,109.0,8.2,7.0,Fall 2018,ncsu,3
307.0,,110.0,9.0,37.0,Fall 2018,ncsu,3
316.0,,110.0,8.41,36.0,Fall 2018,ncsu,3
,,99.0,8.62,45.0,Fall 2018,ncsu,3
318.0,,116.0,9.35,32.0,Fall 2018,ncsu,3
310.0,,0.0,66.0,0.0,Fall 2018,ncsu,3
324.0,,112.0,7.76,14.0,Fall 2018,ncsu,3
329.0,,106.0,63.0,36.0,Fall 2018,ncsu,3
325.0,,109.0,7.96,42.0,Fall 2018,ncsu,3
316.0,7.5,,7.07,13.0,Fall 2018,ncsu,3
327.0,,112.0,7.7,32.0,Fall 2018,ncsu,3
314.0,,99.0,7.47,3.0,Fall 2018,ncsu,3
308.0,,107.0,8.72,57.0,Fall 2018,ncsu,3
319.0,,0.0,8.0,20.0,Fall 2018,ncsu,3
311.0,,101.0,80.0,39.0,Fall 2018,ncsu,3
319.0,,98.0,7.55,31.0,Fall 2018,ncsu,3
332.0,,114.0,8.19,34.0,Fall 2019,ncsu,3
322.0,,107.0,7.16,27.0,Fall 2018,ncsu,3
322.0,,108.0,8.2,45.0,Fall 2018,ncsu,3
321.0,,109.0,9.12,34.0,Fall 2018,ncsu,3
324.0,,112.0,8.14,14.0,Fall 2018,ncsu,3
319.0,,0.0,8.3,0.0,Fall 2018,ncsu,3
316.0,,104.0,7.6,21.0,Fall 2018,ncsu,3
308.0,,87.0,73.4,48.0,Fall 2018,ncsu,3
307.0,,101.0,8.1,34.0,Fall 2018,ncsu,3
311.0,,100.0,88.0,20.0,Fall 2018,ncsu,3
317.0,,104.0,70.0,16.0,Fall 2018,ncsu,3
323.0,,110.0,9.098,1.0,Fall 2018,ncsu,3
309.0,,105.0,8.4,1.0,Fall 2018,ncsu,3
330.0,,0.0,8.87,8.0,Fall 2018,ncsu,3
312.0,,104.0,7.4,30.0,Fall 2018,ncsu,3
317.0,,102.0,7.72,13.0,Fall 2018,ncsu,3
324.0,,109.0,9.07,20.0,Fall 2018,ncsu,3
316.0,8.0,,8.45,0.0,Fall 2018,ncsu,3
328.0,,108.0,8.03,0.0,Fall 2018,ncsu,3
320.0,,101.0,8.36,7.0,Fall 2018,ncsu,3
319.0,7.0,,85.45,7.0,Fall 2018,ncsu,3
325.0,,103.0,85.0,32.0,Fall 2018,ncsu,3
314.0,,0.0,8.42,29.0,Fall 2018,ncsu,3
311.0,,102.0,7.56,27.0,Spring 2019,ncsu,3
316.0,,114.0,7.79,15.0,Fall 2018,ncsu,3
