GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
308.0,,89.0,7.8,21.0,Fall 2019,neu,3
308.0,,90.0,8.4,54.0,Fall 2017,neu,3
305.0,,91.0,58.3,26.0,Fall 2017,neu,3
308.0,,104.0,72.89,14.0,Fall 2017,neu,3
314.0,,110.0,60.0,15.0,Fall 2017,neu,3
316.0,,98.0,63.67,51.0,Fall 2017,neu,3
309.0,,95.0,3.35,33.0,Fall 2017,neu,3
323.0,,109.0,8.69,2.0,Fall 2017,neu,3
324.0,,103.0,8.848,2.0,Fall 2017,neu,3
320.0,,101.0,74.88,46.0,Fall 2017,neu,3
310.0,,95.0,8.18,4.0,Fall 2017,neu,3
318.0,,104.0,8.55,14.0,Fall 2017,neu,3
312.0,,96.0,6.75,4.0,Fall 2017,neu,3
330.0,,113.0,8.5,36.0,Fall 2016,neu,3
317.0,,104.0,63.5,77.0,Fall 2017,neu,3
310.0,,97.0,84.0,0.0,Fall 2017,neu,3
300.0,,96.0,8.94,69.0,Fall 2018,neu,3
314.0,,103.0,6.5,21.0,Fall 2017,neu,3
312.0,,86.0,70.0,12.0,Fall 2017,neu,3
322.0,,109.0,69.0,16.0,Fall 2017,neu,3
302.0,,91.0,61.5,21.0,Fall 2017,neu,3
317.0,,102.0,63.0,0.0,Fall 2017,neu,3
300.0,,91.0,8.08,26.0,Fall 2017,neu,3
309.0,,89.0,71.8,31.0,Fall 2017,neu,3
313.0,,95.0,57.98,7.0,Fall 2017,neu,3
309.0,,106.0,62.0,53.0,Fall 2017,neu,3
311.0,,101.0,7.35,0.0,Fall 2017,neu,3
304.0,,104.0,66.77,19.0,Fall 2017,neu,3
317.0,,93.0,60.0,0.0,Fall 2017,neu,3
307.0,,93.0,58.0,60.0,Fall 2017,neu,3
321.0,,114.0,6.8,0.0,Fall 2017,neu,3
318.0,,106.0,65.5,3.0,Fall 2017,neu,3
319.0,,99.0,7.51,6.0,Fall 2017,neu,3
322.0,,102.0,70.0,2.0,Fall 2017,neu,3
311.0,,95.0,8.19,0.0,Fall 2018,neu,3
315.0,,99.0,7.04,8.0,Fall 2017,neu,3
