GRE,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
326.0,109.0,76.0,0.0,Fall 2018,ncsu,2
317.0,107.0,9.22,12.0,Fall 2018,ncsu,2
314.0,97.0,8.35,39.0,Fall 2018,ncsu,2
323.0,115.0,8.98,19.0,Fall 2018,ncsu,2
320.0,105.0,83.6,21.0,Fall 2018,ncsu,2
314.0,110.0,8.5,0.0,Fall 2018,ncsu,2
309.0,106.0,83.0,26.0,Fall 2018,ncsu,2
317.0,107.0,8.71,40.0,Fall 2018,ncsu,2
321.0,112.0,8.59,37.0,Fall 2018,ncsu,2
322.0,115.0,8.9,0.0,Fall 2018,ncsu,2
315.0,96.0,8.81,68.0,Fall 2018,ncsu,2
325.0,116.0,8.62,3.0,Fall 2018,ncsu,2
325.0,114.0,87.4,3.0,Fall 2018,ncsu,2
334.0,117.0,8.21,0.0,Fall 2018,ncsu,2
308.0,106.0,81.0,24.0,Fall 2018,ncsu,2
329.0,116.0,9.1,10.0,Fall 2018,ncsu,2
317.0,108.0,66.0,27.0,Fall 2018,ncsu,2
318.0,106.0,8.37,24.0,Fall 2018,ncsu,2
322.0,110.0,8.66,18.0,Fall 2019,ncsu,2
307.0,92.0,8.45,36.0,Spring 2018,ncsu,2
319.0,105.0,8.82,18.0,Fall 2018,ncsu,2
321.0,0.0,8.8,15.0,Fall 2018,ncsu,2
317.0,105.0,7.8,36.0,Fall 2018,ncsu,2
326.0,105.0,8.3,2.0,Fall 2018,ncsu,2
333.0,116.0,9.31,2.0,Fall 2018,ncsu,2
320.0,101.0,70.28,1.0,Fall 2018,ncsu,2
330.0,111.0,8.3,28.0,Fall 2018,ncsu,2
312.0,97.0,9.12,27.0,Fall 2018,ncsu,2
327.0,109.0,8.64,40.0,Fall 2018,ncsu,2
320.0,105.0,8.95,4.0,Fall 2018,ncsu,2
326.0,108.0,8.98,26.0,Fall 2018,ncsu,2
322.0,116.0,8.76,20.0,Fall 2018,ncsu,2
315.0,100.0,71.0,0.0,Fall 2018,ncsu,2
322.0,107.0,8.04,29.0,Fall 2018,ncsu,2
309.0,106.0,8.98,42.0,Fall 2018,ncsu,2
321.0,105.0,80.0,39.0,Fall 2018,ncsu,2
320.0,104.0,65.0,35.0,Fall 2018,ncsu,2
321.0,0.0,8.585,36.0,Fall 2018,ncsu,2
325.0,114.0,8.1,0.0,Fall 2018,ncsu,2
322.0,101.0,73.8,26.0,Fall 2018,ncsu,2
321.0,116.0,9.49,35.0,Fall 2018,ncsu,2
319.0,107.0,8.38,29.0,Fall 2018,ncsu,2
319.0,114.0,9.06,20.0,Fall 2018,ncsu,2
323.0,120.0,9.3,0.0,Fall 2018,ncsu,2
317.0,107.0,8.48,24.0,Fall 2018,ncsu,2
309.0,102.0,7.32,18.0,Fall 2018,ncsu,2
319.0,118.0,73.0,27.0,Fall 2018,ncsu,2
312.0,99.0,8.7,0.0,Fall 2018,ncsu,2
320.0,113.0,8.6,0.0,Fall 2018,ncsu,2
321.0,111.0,9.27,18.0,Fall 2018,ncsu,2
334.0,0.0,8.16,14.0,Fall 2018,ncsu,2
309.0,96.0,69.36,0.0,Fall 2018,ncsu,2
324.0,108.0,8.56,0.0,Fall 2018,ncsu,2
316.0,98.0,7.6,16.0,Fall 2018,ncsu,2
321.0,114.0,8.92,20.0,Fall 2018,ncsu,2
323.0,104.0,8.7,7.0,Fall 2018,ncsu,2
321.0,110.0,80.98,18.0,Fall 2018,ncsu,2
319.0,107.0,8.6,0.0,Fall 2018,ncsu,2
319.0,110.0,8.3,30.0,Fall 2018,ncsu,2
313.0,95.0,8.5,36.0,Fall 2018,ncsu,2
321.0,111.0,9.38,0.0,Fall 2018,ncsu,2
311.0,101.0,8.9,22.0,Fall 2019,ncsu,2
319.0,0.0,8.34,9.0,Fall 2018,ncsu,2
329.0,113.0,7.65,40.0,Fall 2018,ncsu,2
324.0,110.0,9.06,0.0,Fall 2018,ncsu,2
333.0,109.0,8.14,10.0,Fall 2019,ncsu,2
335.0,109.0,8.55,42.0,Fall 2018,ncsu,2
323.0,0.0,8.01,12.0,Fall 2018,ncsu,2
321.0,106.0,8.02,14.0,Fall 2018,ncsu,2
321.0,113.0,8.84,2.0,Fall 2018,ncsu,2
319.0,103.0,8.06,15.0,Fall 2018,ncsu,2
316.0,109.0,8.32,8.0,Fall 2018,ncsu,2
328.0,111.0,75.0,5.0,Fall 2017,ncsu,2
325.0,105.0,8.24,24.0,Fall 2018,ncsu,2
312.0,0.0,85.5,3.0,Fall 2018,ncsu,2
320.0,0.0,9.0,0.0,Fall 2018,ncsu,2
335.0,117.0,9.196,2.0,Fall 2018,ncsu,2
314.0,98.0,8.16,16.0,Fall 2018,ncsu,2
330.0,113.0,9.0,0.0,Fall 2018,ncsu,2
316.0,103.0,81.01,13.0,Fall 2018,ncsu,2
318.0,0.0,80.0,24.0,Fall 2018,ncsu,2
320.0,0.0,8.41,30.0,Fall 2018,ncsu,2
312.0,101.0,81.0,3.0,Fall 2018,ncsu,2
330.0,106.0,9.24,12.0,Fall 2018,ncsu,2
316.0,0.0,8.94,0.0,Fall 2018,ncsu,2
318.0,104.0,8.6,40.0,Fall 2018,ncsu,2
315.0,113.0,8.13,6.0,Fall 2018,ncsu,2
316.0,104.0,8.48,60.0,Fall 2018,ncsu,2
327.0,107.0,8.81,2.0,Fall 2018,ncsu,2
329.0,114.0,92.0,5.0,Fall 2018,ncsu,2
315.0,114.0,82.75,21.0,Fall 2018,ncsu,2
322.0,113.0,8.77,6.0,Fall 2018,ncsu,2
312.0,98.0,86.8,30.0,Fall 2018,ncsu,2
314.0,105.0,8.47,4.0,Fall 2018,ncsu,2
314.0,90.0,66.0,56.0,Fall 2018,ncsu,2
312.0,103.0,8.5,13.0,Fall 2018,ncsu,2
326.0,111.0,8.68,20.0,Fall 2018,ncsu,2
324.0,101.0,72.5,0.0,Fall 2018,ncsu,2
322.0,113.0,9.48,3.0,Fall 2018,ncsu,2
321.0,108.0,81.0,27.0,Fall 2018,ncsu,2
312.0,96.0,8.05,17.0,Fall 2018,ncsu,2
322.0,109.0,78.0,7.0,Fall 2018,ncsu,2
320.0,114.0,74.5,2.0,Fall 2018,ncsu,2
309.0,107.0,9.39,2.0,Fall 2018,ncsu,2
311.0,108.0,7.94,50.0,Fall 2018,ncsu,2
322.0,113.0,8.91,0.0,Fall 2018,ncsu,2
314.0,0.0,9.02,3.0,Fall 2018,ncsu,2
312.0,110.0,8.26,9.0,Fall 2018,ncsu,2
304.0,106.0,83.1,51.0,Fall 2018,ncsu,2
320.0,109.0,8.85,30.0,Fall 2018,ncsu,2
321.0,107.0,8.26,4.0,Fall 2018,ncsu,2
334.0,113.0,9.7,15.0,Fall 2018,ncsu,2
319.0,110.0,8.98,6.0,Fall 2018,ncsu,2
318.0,0.0,9.5,0.0,Fall 2018,ncsu,2
321.0,110.0,9.17,6.0,Fall 2018,ncsu,2
324.0,31.0,66.0,9.0,Fall 2018,ncsu,2
323.0,0.0,9.09,0.0,Fall 2018,ncsu,2
325.0,113.0,8.61,14.0,Fall 2018,ncsu,2
314.0,106.0,9.35,19.0,Fall 2018,ncsu,2
330.0,117.0,8.95,9.0,Fall 2018,ncsu,2
317.0,97.0,9.14,18.0,Fall 2018,ncsu,2
322.0,114.0,8.08,19.0,Fall 2018,ncsu,2
314.0,100.0,9.14,11.0,Fall 2018,ncsu,2
316.0,110.0,9.56,16.0,Fall 2018,ncsu,2
329.0,0.0,8.85,6.0,Fall 2018,ncsu,2
316.0,110.0,9.52,16.0,Fall 2018,ncsu,2
320.0,104.0,83.43,31.0,Fall 2018,ncsu,2
323.0,102.0,9.0,4.0,Fall 2018,ncsu,2
326.0,112.0,9.18,5.0,Fall 2018,ncsu,2
322.0,0.0,88.0,2.0,Fall 2018,ncsu,2
322.0,108.0,74.0,7.0,Fall 2018,ncsu,2
322.0,113.0,8.8,4.0,Fall 2018,ncsu,2
327.0,107.0,80.98,19.0,Fall 2018,ncsu,2
331.0,113.0,7.69,47.0,Fall 2017,ncsu,2
334.0,114.0,69.2,0.0,Fall 2012,ncsu,2
314.0,109.0,76.44,0.0,Fall 2011,ncsu,2
315.0,108.0,8.86,2.0,Fall 2017,ncsu,2
316.0,108.0,82.8,11.0,Fall 2017,ncsu,2
325.0,110.0,77.02,60.0,Fall 2017,ncsu,2
322.0,94.0,8.21,20.0,Fall 2017,ncsu,2
313.0,102.0,9.16,24.0,Fall 2017,ncsu,2
315.0,104.0,8.3,34.0,Fall 2017,ncsu,2
308.0,88.0,74.0,38.0,Fall 2020,ncsu,2
315.0,99.0,6.9,2.0,Fall 2017,ncsu,2
316.0,107.0,8.21,40.0,Fall 2017,ncsu,2
319.0,112.0,69.11,19.0,Fall 2017,ncsu,2
312.0,96.0,9.01,4.0,Fall 2017,ncsu,2
317.0,104.0,9.01,3.0,Fall 2017,ncsu,2
319.0,110.0,8.58,18.0,Fall 2017,ncsu,2
322.0,108.0,8.36,34.0,Fall 2017,ncsu,2
316.0,106.0,9.2,3.0,Fall 2017,ncsu,2
310.0,101.0,6.9,42.0,Fall 2017,ncsu,2
318.0,111.0,3.62,2.0,Fall 2017,ncsu,2
320.0,112.0,73.0,18.0,Fall 2017,ncsu,2
322.0,115.0,7.75,1.0,Fall 2017,ncsu,2
325.0,115.0,8.9,12.0,Fall 2017,ncsu,2
321.0,104.0,9.09,0.0,Fall 2017,ncsu,2
324.0,108.0,8.13,38.0,Fall 2017,ncsu,2
312.0,104.0,77.95,4.0,Fall 2017,ncsu,2
319.0,103.0,59.22,27.0,Fall 2017,ncsu,2
315.0,106.0,8.85,6.0,Fall 2017,ncsu,2
321.0,109.0,8.05,0.0,Fall 2017,ncsu,2
329.0,104.0,8.31,43.0,Fall 2018,ncsu,2
324.0,100.0,84.0,43.0,Fall 2017,ncsu,2
260.0,49.0,5.0,6.0,Spring 2016,ncsu,2
320.0,100.0,7.3,31.0,Fall 2017,ncsu,2
326.0,112.0,9.26,18.0,Fall 2017,ncsu,2
328.0,112.0,8.21,35.0,Fall 2017,ncsu,2
319.0,108.0,7.63,10.0,Fall 2017,ncsu,2
328.0,112.0,72.0,24.0,Fall 2017,ncsu,2
320.0,108.0,70.66,24.0,Fall 2017,ncsu,2
323.0,109.0,8.69,2.0,Fall 2017,ncsu,2
328.0,104.0,8.8,48.0,Fall 2016,ncsu,2
325.0,108.0,7.32,6.0,Fall 2017,ncsu,2
323.0,108.0,7.47,24.0,Fall 2017,ncsu,2
315.0,108.0,8.43,16.0,Fall 2017,ncsu,2
322.0,115.0,9.11,16.0,Fall 2017,ncsu,2
327.0,106.0,9.3,27.0,Fall 2017,ncsu,2
320.0,106.0,9.16,5.0,Fall 2017,ncsu,2
316.0,95.0,7.9,10.0,Fall 2017,ncsu,2
316.0,105.0,80.0,16.0,Fall 2017,ncsu,2
328.0,112.0,7.9,2.0,Fall 2017,ncsu,2
326.0,109.0,9.43,24.0,Fall 2017,ncsu,2
324.0,115.0,8.22,6.0,Fall 2017,ncsu,2
335.0,115.0,7.26,6.0,Fall 2017,ncsu,2
322.0,107.0,8.37,15.0,Fall 2017,ncsu,2
320.0,100.0,81.0,22.0,Fall 2017,ncsu,2
330.0,110.0,77.0,60.0,Fall 2017,ncsu,2
324.0,101.0,8.82,11.0,Fall 2017,ncsu,2
271.0,59.0,7.35,2.0,Fall 2017,ncsu,2
319.0,110.0,9.6,21.0,Fall 2017,ncsu,2
329.0,106.0,8.65,16.0,Fall 2017,ncsu,2
324.0,109.0,9.35,11.0,Fall 2017,ncsu,2
316.0,101.0,9.05,19.0,Fall 2017,ncsu,2
322.0,112.0,8.14,18.0,Fall 2017,ncsu,2
317.0,109.0,7.71,36.0,Fall 2017,ncsu,2
327.0,112.0,70.6,12.0,Fall 2017,ncsu,2
326.0,115.0,8.47,6.0,Fall 2017,ncsu,2
322.0,104.0,8.15,46.0,Fall 2017,ncsu,2
326.0,103.0,8.78,40.0,Fall 2017,ncsu,2
318.0,111.0,69.62,35.0,Fall 2017,ncsu,2
316.0,95.0,8.71,2.0,Fall 2017,ncsu,2
317.0,104.0,68.0,19.0,Fall 2017,ncsu,2
312.0,107.0,76.77,41.0,Fall 2017,ncsu,2
337.0,120.0,7.93,1.0,Fall 2017,ncsu,2
311.0,90.0,78.0,18.0,Fall 2017,ncsu,2
324.0,110.0,8.58,2.0,Fall 2017,ncsu,2
326.0,107.0,8.53,6.0,Fall 2017,ncsu,2
320.0,114.0,8.83,12.0,Fall 2017,ncsu,2
319.0,107.0,7.96,20.0,Fall 2017,ncsu,2
321.0,114.0,82.28,21.0,Fall 2017,ncsu,2
317.0,105.0,76.0,3.0,Fall 2017,ncsu,2
320.0,100.0,8.5,3.0,Fall 2017,ncsu,2
324.0,111.0,8.3,15.0,Fall 2017,ncsu,2
316.0,98.0,8.39,1.0,Fall 2017,ncsu,2
317.0,104.0,74.0,2.0,Fall 2017,ncsu,2
320.0,106.0,8.88,40.0,Fall 2017,ncsu,2
329.0,111.0,9.14,4.0,Fall 2017,ncsu,2
320.0,104.0,8.02,26.0,Fall 2017,ncsu,2
311.0,98.0,67.0,0.0,Fall 2017,ncsu,2
328.0,108.0,9.32,24.0,Fall 2017,ncsu,2
321.0,113.0,9.3,3.0,Fall 2017,ncsu,2
321.0,112.0,73.0,0.0,Fall 2017,ncsu,2
325.0,110.0,7.6,30.0,Fall 2017,ncsu,2
319.0,94.0,8.29,0.0,Fall 2017,ncsu,2
327.0,110.0,7.33,12.0,Fall 2017,ncsu,2
326.0,114.0,72.0,42.0,Fall 2017,ncsu,2
329.0,111.0,7.03,5.0,Fall 2017,ncsu,2
320.0,106.0,9.22,24.0,Fall 2017,ncsu,2
323.0,112.0,8.83,3.0,Fall 2017,ncsu,2
326.0,110.0,8.2,4.0,Fall 2017,ncsu,2
326.0,109.0,8.5,0.0,Fall 2017,ncsu,2
326.0,100.0,7.47,3.0,Fall 2017,ncsu,2
326.0,109.0,8.45,12.0,Fall 2017,ncsu,2
320.0,113.0,9.02,0.0,Fall 2017,ncsu,2
316.0,100.0,8.0,25.0,Fall 2017,ncsu,2
318.0,107.0,8.83,30.0,Fall 2017,ncsu,2
317.0,99.0,7.4,2.0,Fall 2017,ncsu,2
328.0,113.0,67.49,35.0,Fall 2017,ncsu,2
330.0,107.0,79.5,36.0,Fall 2017,ncsu,2
326.0,110.0,71.0,32.0,Fall 2017,ncsu,2
319.0,101.0,8.65,2.0,Fall 2017,ncsu,2
328.0,112.0,8.69,7.0,Fall 2017,ncsu,2
330.0,107.0,75.0,15.0,Fall 2017,ncsu,2
330.0,106.0,8.66,49.0,Fall 2017,ncsu,2
324.0,97.0,73.0,20.0,Fall 2017,ncsu,2
322.0,110.0,9.29,6.0,Fall 2017,ncsu,2
317.0,116.0,9.12,0.0,Fall 2017,ncsu,2
313.0,97.0,71.52,18.0,Fall 2017,ncsu,2
318.0,113.0,76.0,24.0,Fall 2017,ncsu,2
329.0,97.0,9.4,2.0,Fall 2017,ncsu,2
317.0,103.0,8.75,20.0,Fall 2017,ncsu,2
315.0,90.0,8.12,54.0,Fall 2017,ncsu,2
323.0,105.0,73.47,20.0,Fall 2017,ncsu,2
319.0,108.0,9.8,37.0,Fall 2017,ncsu,2
326.0,117.0,72.0,0.0,Fall 2017,ncsu,2
317.0,103.0,84.0,13.0,Fall 2017,ncsu,2
320.0,94.0,7.9,18.0,Fall 2017,ncsu,2
327.0,111.0,7.7,0.0,Fall 2017,ncsu,2
324.0,112.0,70.0,17.0,Fall 2017,ncsu,2
320.0,102.0,68.82,37.0,Fall 2017,ncsu,2
326.0,108.0,73.29,8.0,Fall 2017,ncsu,2
321.0,107.0,9.05,0.0,Fall 2020,ncsu,2
317.0,106.0,74.7,0.0,Fall 2017,ncsu,2
320.0,108.0,8.8,18.0,Fall 2017,ncsu,2
319.0,110.0,9.5,16.0,Fall 2017,ncsu,2
311.0,94.0,8.081,22.0,Fall 2017,ncsu,2
319.0,102.0,78.92,46.0,Fall 2017,ncsu,2
333.0,113.0,8.63,20.0,Fall 2017,ncsu,2
315.0,108.0,78.0,2.0,Fall 2017,ncsu,2
319.0,103.0,9.19,0.0,Fall 2017,ncsu,2
313.0,111.0,75.12,30.0,Fall 2017,ncsu,2
325.0,108.0,8.73,18.0,Fall 2017,ncsu,2
325.0,110.0,7.71,19.0,Fall 2017,ncsu,2
324.0,114.0,9.6,23.0,Fall 2017,ncsu,2
326.0,114.0,8.61,14.0,Fall 2017,ncsu,2
330.0,109.0,99.0,18.0,Fall 2017,ncsu,2
314.0,109.0,7.2,0.0,Fall 2020,ncsu,3
303.0,103.0,7.9,6.0,Fall 2020,ncsu,3
331.0,111.0,83.2,2.0,Fall 2020,ncsu,3
317.0,100.0,8.46,0.0,Fall 2020,ncsu,3
316.0,100.0,8.21,31.0,Fall 2020,ncsu,3
323.0,101.0,6.78,9.0,Fall 2020,ncsu,3
321.0,109.0,8.5,1.0,Fall 2020,ncsu,3
311.0,102.0,8.8,3.0,Fall 2020,ncsu,3
324.0,107.0,8.81,36.0,Fall 2020,ncsu,3
316.0,103.0,73.16,1.0,Fall 2020,ncsu,3
316.0,107.0,8.53,6.0,Fall 2020,ncsu,3
313.0,112.0,91.0,15.0,Fall 2020,ncsu,3
306.0,101.0,8.03,9.0,Fall 2020,ncsu,3
315.0,110.0,9.0,60.0,Fall 2020,ncsu,3
318.0,107.0,7.96,28.0,Fall 2020,ncsu,3
314.0,103.0,7.13,20.0,Fall 2020,ncsu,3
311.0,105.0,8.96,33.0,Fall 2020,ncsu,3
323.0,110.0,7.85,9.0,Fall 2020,ncsu,3
312.0,98.0,8.73,4.0,Fall 2020,ncsu,3
321.0,106.0,7.9,28.0,Fall 2020,ncsu,3
318.0,103.0,7.13,36.0,Fall 2020,ncsu,3
321.0,104.0,8.39,2.0,Fall 2020,ncsu,3
314.0,102.0,78.68,17.0,Fall 2020,ncsu,3
316.0,97.0,76.5,38.0,Fall 2021,ncsu,3
305.0,101.0,9.2,0.0,Fall 2020,ncsu,3
313.0,103.0,7.58,16.0,Fall 2020,ncsu,3
317.0,92.0,7.58,17.0,Fall 2020,ncsu,3
310.0,94.0,7.98,0.0,Fall 2020,ncsu,3
305.0,99.0,8.8,3.0,Fall 2020,ncsu,3
319.0,105.0,9.15,2.0,Fall 2020,ncsu,3
320.0,109.0,7.61,15.0,Fall 2020,ncsu,3
321.0,104.0,7.59,0.0,Fall 2020,ncsu,3
318.0,109.0,87.0,27.0,Fall 2020,ncsu,3
326.0,108.0,8.11,0.0,Fall 2020,ncsu,3
319.0,101.0,8.54,3.0,Fall 2020,ncsu,3
318.0,103.0,9.2,25.0,Fall 2020,ncsu,3
316.0,97.0,73.27,15.0,Fall 2020,ncsu,3
323.0,0.0,8.3,24.0,Fall 2020,ncsu,3
310.0,105.0,8.6,30.0,Fall 2020,ncsu,3
325.0,106.0,7.51,23.0,Fall 2020,ncsu,3
312.0,114.0,9.26,21.0,Fall 2020,ncsu,3
313.0,101.0,8.3,26.0,Fall 2020,ncsu,3
311.0,114.0,82.2,27.0,Fall 2020,ncsu,3
320.0,106.0,7.83,13.0,Fall 2020,ncsu,3
321.0,111.0,8.9,31.0,Fall 2020,ncsu,3
312.0,103.0,8.14,26.0,Fall 2020,ncsu,3
298.0,109.0,8.49,16.0,Fall 2020,ncsu,3
322.0,109.0,79.0,0.0,Fall 2020,ncsu,3
323.0,105.0,7.43,57.0,Fall 2020,ncsu,3
315.0,108.0,8.63,10.0,Fall 2020,ncsu,3
313.0,97.0,7.81,0.0,Fall 2020,ncsu,3
310.0,112.0,73.4,52.0,Fall 2020,ncsu,3
302.0,97.0,8.87,10.0,Fall 2020,ncsu,3
320.0,108.0,8.4,2.0,Fall 2020,ncsu,3
307.0,96.0,7.8,36.0,Fall 2020,ncsu,3
312.0,99.0,9.0,2.0,Fall 2020,ncsu,3
318.0,101.0,9.18,3.0,Fall 2020,ncsu,3
308.0,92.0,79.72,15.0,Fall 2020,ncsu,3
319.0,113.0,75.7,16.0,Fall 2020,ncsu,3
314.0,105.0,9.02,7.0,Fall 2020,ncsu,3
304.0,101.0,82.1,26.0,Fall 2020,ncsu,3
319.0,114.0,9.461,26.0,Fall 2020,ncsu,3
318.0,105.0,83.0,13.0,Fall 2020,ncsu,3
315.0,101.0,71.0,55.0,Fall 2020,ncsu,3
312.0,114.0,9.42,35.0,Fall 2020,ncsu,3
312.0,111.0,9.59,24.0,Fall 2020,ncsu,3
313.0,114.0,9.1,10.0,Fall 2020,ncsu,3
317.0,109.0,9.4,2.0,Fall 2020,ncsu,3
319.0,97.0,9.538,25.0,Fall 2020,ncsu,3
317.0,108.0,65.2,52.0,Fall 2020,ncsu,3
315.0,106.0,8.64,49.0,Fall 2020,ncsu,3
312.0,92.0,62.5,2.0,Fall 2020,ncsu,3
319.0,112.0,69.3,31.0,Fall 2020,ncsu,3
313.0,110.0,6.63,3.0,Fall 2020,ncsu,3
316.0,104.0,8.7,0.0,Fall 2020,ncsu,3
321.0,109.0,8.89,6.0,Fall 2020,ncsu,3
316.0,104.0,81.1,41.0,Fall 2020,ncsu,3
320.0,110.0,8.84,17.0,Fall 2020,ncsu,3
306.0,106.0,8.6,16.0,Fall 2020,ncsu,3
311.0,112.0,8.21,0.0,Fall 2020,ncsu,3
314.0,107.0,8.09,19.0,Fall 2020,ncsu,3
320.0,109.0,7.75,21.0,Fall 2020,ncsu,3
322.0,107.0,7.73,18.0,Fall 2020,ncsu,3
313.0,94.0,7.85,0.0,Fall 2020,ncsu,3
316.0,97.0,87.0,0.0,Fall 2020,ncsu,3
322.0,110.0,8.48,3.0,Fall 2020,ncsu,3
318.0,105.0,9.51,28.0,Fall 2020,ncsu,3
315.0,98.0,63.4,22.0,Fall 2020,ncsu,3
312.0,102.0,7.98,10.0,Fall 2020,ncsu,3
323.0,106.0,8.34,2.0,Fall 2020,ncsu,3
317.0,100.0,6.89,24.0,Fall 2020,ncsu,3
310.0,96.0,8.62,23.0,Fall 2020,ncsu,3
310.0,103.0,8.7,30.0,Fall 2020,ncsu,3
312.0,100.0,8.95,24.0,Fall 2020,ncsu,3
316.0,104.0,9.18,23.0,Fall 2020,ncsu,3
322.0,110.0,77.25,41.0,Fall 2020,ncsu,3
314.0,108.0,7.92,21.0,Fall 2020,ncsu,3
330.0,0.0,7.8,18.0,Fall 2020,ncsu,3
305.0,88.0,70.89,21.0,Fall 2020,ncsu,3
312.0,104.0,7.9,2.0,Fall 2020,ncsu,3
319.0,104.0,8.67,0.0,Fall 2020,ncsu,3
329.0,115.0,7.79,17.0,Fall 2020,ncsu,3
314.0,111.0,8.4,5.0,Fall 2020,ncsu,3
321.0,106.0,7.69,42.0,Fall 2020,ncsu,3
321.0,114.0,7.53,18.0,Fall 2020,ncsu,3
307.0,101.0,7.55,2.0,Fall 2020,ncsu,3
312.0,106.0,85.0,23.0,Fall 2020,ncsu,3
320.0,109.0,7.5,0.0,Fall 2020,ncsu,3
310.0,96.0,6.44,3.0,Fall 2019,ncsu,3
322.0,114.0,9.3,32.0,Fall 2020,ncsu,3
309.0,100.0,8.61,29.0,Fall 2020,ncsu,3
320.0,103.0,9.28,5.0,Fall 2020,ncsu,3
311.0,101.0,7.88,1.0,Fall 2020,ncsu,3
309.0,102.0,9.0,9.0,Fall 2020,ncsu,3
316.0,96.0,8.73,30.0,Fall 2020,ncsu,3
316.0,101.0,7.74,19.0,Fall 2020,ncsu,3
317.0,104.0,8.7,11.0,Fall 2020,ncsu,3
308.0,105.0,7.9,16.0,Fall 2020,ncsu,3
316.0,104.0,8.82,32.0,Fall 2020,ncsu,3
319.0,103.0,8.57,24.0,Fall 2020,ncsu,3
316.0,113.0,8.17,21.0,Fall 2020,ncsu,3
321.0,110.0,78.2,13.0,Fall 2020,ncsu,3
318.0,105.0,7.5,1.0,Fall 2020,ncsu,3
317.0,105.0,8.8,24.0,Fall 2020,ncsu,3
329.0,113.0,71.0,20.0,Fall 2020,ncsu,3
314.0,112.0,8.26,7.0,Fall 2020,ncsu,3
319.0,108.0,7.87,15.0,Fall 2020,ncsu,3
321.0,108.0,7.67,2.0,Fall 2020,ncsu,3
319.0,107.0,8.35,30.0,Fall 2020,ncsu,3
321.0,116.0,80.0,0.0,Fall 2020,ncsu,3
315.0,97.0,76.4,7.0,Fall 2020,ncsu,3
313.0,102.0,75.8,60.0,Fall 2020,ncsu,3
317.0,108.0,9.1,15.0,Fall 2020,ncsu,3
313.0,111.0,83.5,29.0,Fall 2020,ncsu,3
310.0,109.0,8.38,18.0,Fall 2020,ncsu,3
316.0,102.0,8.58,29.0,Fall 2020,ncsu,3
319.0,112.0,8.74,28.0,Fall 2020,ncsu,3
313.0,99.0,8.7,20.0,Fall 2020,ncsu,3
312.0,107.0,8.3,16.0,Fall 2020,ncsu,3
312.0,86.0,8.04,9.0,Fall 2020,ncsu,3
319.0,100.0,8.87,0.0,Fall 2020,ncsu,3
315.0,102.0,7.96,5.0,Fall 2020,ncsu,3
315.0,106.0,8.5,18.0,Fall 2019,ncsu,3
316.0,111.0,8.56,0.0,Fall 2020,ncsu,3
315.0,97.0,8.3,29.0,Fall 2020,ncsu,3
321.0,116.0,78.0,11.0,Fall 2020,ncsu,3
311.0,99.0,8.25,0.0,Fall 2020,ncsu,3
319.0,108.0,9.0,11.0,Fall 2020,ncsu,3
309.0,101.0,8.69,18.0,Fall 2020,ncsu,3
318.0,110.0,9.15,18.0,Fall 2020,ncsu,3
312.0,110.0,8.37,25.0,Fall 2020,ncsu,3
308.0,98.0,9.14,22.0,Fall 2020,ncsu,3
309.0,96.0,71.0,25.0,Fall 2020,ncsu,3
320.0,111.0,9.32,29.0,Fall 2020,ncsu,3
310.0,97.0,7.58,7.0,Fall 2020,ncsu,3
313.0,101.0,9.12,13.0,Fall 2020,ncsu,3
320.0,102.0,8.63,5.0,Fall 2020,ncsu,3
316.0,106.0,9.04,39.0,Fall 2020,ncsu,3
324.0,106.0,7.26,0.0,Fall 2020,ncsu,3
314.0,98.0,8.28,12.0,Fall 2020,ncsu,3
328.0,107.0,7.8,0.0,Fall 2020,ncsu,3
320.0,100.0,72.53,7.0,Fall 2020,ncsu,3
326.0,109.0,8.23,28.0,Fall 2020,ncsu,3
327.0,117.0,8.44,1.0,Fall 2020,ncsu,3
306.0,101.0,7.41,2.0,Fall 2020,ncsu,3
323.0,112.0,8.0,18.0,Fall 2020,ncsu,3
324.0,109.0,8.82,39.0,Fall 2020,ncsu,3
334.0,114.0,68.0,18.0,Fall 2020,ncsu,3
320.0,108.0,7.54,38.0,Fall 2020,ncsu,3
318.0,101.0,7.88,34.0,Fall 2020,ncsu,3
307.0,101.0,8.39,16.0,Fall 2020,ncsu,3
315.0,94.0,8.24,29.0,Fall 2020,ncsu,3
332.0,114.0,7.5,51.0,Fall 2020,ncsu,3
313.0,113.0,8.2,13.0,Spring 2020,ncsu,3
315.0,109.0,7.54,4.0,Fall 2020,ncsu,3
327.0,116.0,7.87,6.0,Fall 2020,ncsu,3
310.0,95.0,6.8,16.0,Fall 2020,ncsu,3
307.0,114.0,8.37,8.0,Fall 2020,ncsu,3
317.0,101.0,81.5,20.0,Fall 2020,ncsu,3
307.0,103.0,8.9,26.0,Fall 2020,ncsu,3
319.0,8.0,6.98,20.0,Fall 2020,ncsu,3
316.0,103.0,7.26,32.0,Fall 2020,ncsu,3
308.0,97.0,67.7,17.0,Fall 2020,ncsu,3
322.0,107.0,7.03,40.0,Fall 2020,ncsu,3
320.0,101.0,9.1,25.0,Fall 2019,ncsu,3
315.0,103.0,70.0,18.0,Fall 2020,ncsu,3
313.0,111.0,7.93,0.0,Fall 2020,ncsu,3
313.0,101.0,7.78,40.0,Fall 2020,ncsu,3
